Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#110 - >IND-11_class_B	non-specific	425851	46	220	8.36259e-07	48.1338	pfam00753	Lactamase_B	 - 	cl23716
Q#110 - >IND-11_class_B	non-specific	293796	31	220	3.49142e-06	46.7249	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#110 - >IND-11_class_B	non-specific	293825	57	220	9.79565e-05	42.1039	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#110 - >IND-11_class_B	non-specific	224157	88	231	0.000769845	40.0987	COG1236	YSH1	C	cl34201
Q#110 - >IND-11_class_B	superfamily	224157	88	231	0.000769845	40.0987	cl34201	YSH1 superfamily	C	 - 
Q#110 - >IND-11_class_B	non-specific	223503	50	174	0.000864748	39.9781	COG0426	NorV	C	cl33867
Q#110 - >IND-11_class_B	superfamily	223503	50	174	0.000864748	39.9781	cl33867	NorV superfamily	C	 - 
Q#110 - >IND-11_class_B	non-specific	293829	54	119	0.00210649	37.895	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#110 - >IND-11_class_B	non-specific	293819	50	147	0.00842839	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#111 - >IND-12_class_B	specific	293875	24	238	8.48601e-169	464.105	cd16317	IND_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	superfamily	451500	24	238	8.48601e-169	464.105	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#111 - >IND-12_class_B	non-specific	293857	26	236	4.00535e-128	360.992	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293843	26	237	2.33063e-99	288.028	cd16285	MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293874	31	238	1.26957e-81	243.14	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293876	30	236	3.68064e-72	219.142	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293862	30	237	1.05264e-70	215.226	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293859	23	220	7.35292e-60	187.874	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293860	33	236	4.21599e-55	175.511	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293793	49	236	1.2008e-50	164.64	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293861	31	240	4.16902e-40	137.3	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293844	49	236	1.41613e-34	123.796	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293858	30	237	1.89279e-27	104.517	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#111 - >IND-12_class_B	specific	214854	52	220	2.50645e-23	92.6166	smart00849	Lactamase_B	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293840	51	220	8.53472e-21	86.8508	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293863	47	238	5.86909e-20	85.0482	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293864	51	238	1.0991e-17	78.8367	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293845	52	221	2.63126e-16	75.1578	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293834	52	174	2.67132e-14	68.7654	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#111 - >IND-12_class_B	non-specific	293792	43	220	1.00645e-11	61.9181	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#111 - >IND-12_class_B	specific	223565	43	222	1.1567e-09	57.1129	COG0491	GloB	 - 	cl33908
Q#111 - >IND-12_class_B	superfamily	223565	43	222	1.1567e-09	57.1129	cl33908	GloB superfamily	 - 	 - 
Q#111 - >IND-12_class_B	non-specific	425851	46	220	2.96793e-07	49.2894	pfam00753	Lactamase_B	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293796	31	220	1.93317e-06	47.4953	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	293825	57	220	0.000104617	41.7187	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#111 - >IND-12_class_B	non-specific	224157	88	231	0.000696954	40.0987	COG1236	YSH1	C	cl34201
Q#111 - >IND-12_class_B	superfamily	224157	88	231	0.000696954	40.0987	cl34201	YSH1 superfamily	C	 - 
Q#111 - >IND-12_class_B	non-specific	223503	50	174	0.000734671	39.9781	COG0426	NorV	C	cl33867
Q#111 - >IND-12_class_B	superfamily	223503	50	174	0.000734671	39.9781	cl33867	NorV superfamily	C	 - 
Q#111 - >IND-12_class_B	non-specific	293829	54	119	0.0017481	38.2802	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#111 - >IND-12_class_B	non-specific	293819	50	147	0.00744941	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#111 - >IND-12_class_B	non-specific	293798	87	220	0.00773988	36.0674	cd07712	MBLAC2-like_MBL-fold	N	cl23716
Q#112 - >IND-13_class_B	specific	293875	24	238	2.96435e-168	462.564	cd16317	IND_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	superfamily	451500	24	238	2.96435e-168	462.564	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#112 - >IND-13_class_B	non-specific	293857	26	236	7.56316e-128	360.221	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293843	26	237	4.04722e-100	289.954	cd16285	MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293874	31	238	2.00828e-81	242.754	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293862	30	237	2.07896e-72	219.849	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293876	30	236	8.52074e-72	218.372	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293859	23	235	3.70751e-60	188.645	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293860	33	236	4.31503e-56	178.207	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293793	49	236	1.5403e-50	164.254	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293861	31	240	1.31897e-40	138.841	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293844	49	236	3.38792e-35	125.336	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293858	30	237	2.99766e-28	106.443	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#112 - >IND-13_class_B	specific	214854	52	220	2.20835e-23	93.0018	smart00849	Lactamase_B	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293840	51	220	8.53472e-21	86.8508	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293863	47	238	2.82007e-19	83.1222	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293864	51	236	4.03487e-17	77.2959	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293845	52	221	1.12368e-15	73.617	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293834	52	174	2.51297e-14	68.7654	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#112 - >IND-13_class_B	non-specific	293792	43	220	9.7665e-12	61.9181	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#112 - >IND-13_class_B	specific	223565	43	220	4.29385e-09	55.1869	COG0491	GloB	 - 	cl33908
Q#112 - >IND-13_class_B	superfamily	223565	43	220	4.29385e-09	55.1869	cl33908	GloB superfamily	 - 	 - 
Q#112 - >IND-13_class_B	non-specific	425851	46	220	2.61925e-07	49.6746	pfam00753	Lactamase_B	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293796	31	220	2.31076e-06	47.1101	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	293825	57	220	0.000110685	41.7187	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#112 - >IND-13_class_B	non-specific	224157	88	231	0.000696954	40.0987	COG1236	YSH1	C	cl34201
Q#112 - >IND-13_class_B	superfamily	224157	88	231	0.000696954	40.0987	cl34201	YSH1 superfamily	C	 - 
Q#112 - >IND-13_class_B	non-specific	223503	50	174	0.000741356	39.9781	COG0426	NorV	C	cl33867
Q#112 - >IND-13_class_B	superfamily	223503	50	174	0.000741356	39.9781	cl33867	NorV superfamily	C	 - 
Q#112 - >IND-13_class_B	non-specific	293829	54	119	0.00169986	38.2802	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#112 - >IND-13_class_B	non-specific	293798	87	220	0.00718216	36.4526	cd07712	MBLAC2-like_MBL-fold	N	cl23716
Q#112 - >IND-13_class_B	non-specific	293819	50	147	0.00744941	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#113 - >IND-14_class_B	specific	293875	24	238	8.83356e-166	456.016	cd16317	IND_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	superfamily	451500	24	238	8.83356e-166	456.016	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#113 - >IND-14_class_B	non-specific	293857	26	237	9.11568e-135	377.555	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293843	26	237	3.14455e-105	302.666	cd16285	MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293874	31	239	2.98784e-82	244.68	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293876	30	237	1.54039e-78	235.32	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293862	30	236	3.86911e-73	221.389	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293859	23	238	8.61466e-58	182.481	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293860	55	237	5.94657e-56	177.822	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293793	49	236	9.90025e-50	161.943	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293861	35	239	1.91401e-40	138.07	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293844	49	236	8.51713e-34	121.484	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293858	56	235	2.13248e-29	109.524	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#113 - >IND-14_class_B	specific	214854	52	220	2.32208e-22	89.9202	smart00849	Lactamase_B	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293840	51	220	1.77197e-21	88.3916	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293863	47	238	3.10598e-20	85.8186	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293864	51	236	2.43299e-19	83.0739	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293845	52	221	2.81133e-16	75.1578	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293834	52	174	5.46727e-14	67.995	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#113 - >IND-14_class_B	non-specific	293792	43	220	3.961e-12	62.6885	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#113 - >IND-14_class_B	specific	223565	40	222	4.01214e-11	60.9649	COG0491	GloB	 - 	cl33908
Q#113 - >IND-14_class_B	superfamily	223565	40	222	4.01214e-11	60.9649	cl33908	GloB superfamily	 - 	 - 
Q#113 - >IND-14_class_B	non-specific	425851	46	220	1.00729e-08	53.5266	pfam00753	Lactamase_B	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293796	51	177	1.49493e-06	47.4953	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	C	cl23716
Q#113 - >IND-14_class_B	non-specific	293829	54	220	0.000342559	40.2062	cd07743	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293819	50	147	0.00250174	37.2426	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#113 - >IND-14_class_B	non-specific	293825	38	220	0.00255494	37.8667	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#113 - >IND-14_class_B	non-specific	293811	92	220	0.00308085	37.2781	cd07725	TTHA1429-like_MBL-fold	N	cl23716
Q#113 - >IND-14_class_B	non-specific	293837	84	150	0.00895174	35.9126	cd16279	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#114 - >IND-15_class_B	specific	293875	24	238	5.67193e-167	459.483	cd16317	IND_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	superfamily	451500	24	238	5.67193e-167	459.483	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#114 - >IND-15_class_B	non-specific	293857	26	236	7.80718e-127	357.525	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293843	26	237	3.79429e-98	284.947	cd16285	MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293874	31	238	3.14572e-80	239.673	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293876	30	236	7.13804e-71	216.06	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293862	30	237	2.92316e-69	211.759	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293859	23	235	9.87347e-58	182.481	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293860	33	236	7.72096e-54	172.429	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293793	49	236	5.8318e-50	162.714	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293861	31	240	1.41506e-38	133.448	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293844	49	236	8.95003e-35	124.181	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293858	30	237	2.34911e-28	106.828	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#114 - >IND-15_class_B	specific	214854	52	220	4.17531e-22	89.535	smart00849	Lactamase_B	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293863	47	238	3.12639e-19	83.1222	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293840	51	220	5.72457e-19	81.8432	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293864	51	236	4.24653e-17	77.2959	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293845	52	221	4.64862e-16	74.3874	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293834	52	174	5.90209e-15	70.6914	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#114 - >IND-15_class_B	non-specific	293792	43	220	1.83484e-11	61.1477	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#114 - >IND-15_class_B	specific	223565	43	222	1.2367e-08	54.0313	COG0491	GloB	 - 	cl33908
Q#114 - >IND-15_class_B	superfamily	223565	43	222	1.2367e-08	54.0313	cl33908	GloB superfamily	 - 	 - 
Q#114 - >IND-15_class_B	non-specific	425851	46	220	1.09016e-07	50.445	pfam00753	Lactamase_B	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	224157	88	192	0.000203368	42.0247	COG1236	YSH1	C	cl34201
Q#114 - >IND-15_class_B	superfamily	224157	88	192	0.000203368	42.0247	cl34201	YSH1 superfamily	C	 - 
Q#114 - >IND-15_class_B	non-specific	293796	31	220	0.000284624	40.9469	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	223503	50	151	0.00134735	39.2077	COG0426	NorV	C	cl33867
Q#114 - >IND-15_class_B	superfamily	223503	50	151	0.00134735	39.2077	cl33867	NorV superfamily	C	 - 
Q#114 - >IND-15_class_B	non-specific	293829	54	119	0.00176448	38.2802	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#114 - >IND-15_class_B	non-specific	293825	57	220	0.00270564	37.8667	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#114 - >IND-15_class_B	non-specific	293819	50	147	0.00834873	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#115 - >JOHN-1_class_B	specific	293874	26	239	2.58156e-138	387.204	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	superfamily	451500	26	239	2.58156e-138	387.204	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#115 - >JOHN-1_class_B	non-specific	293857	26	236	2.83664e-105	303.212	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293843	26	237	1.07537e-87	258.753	cd16285	MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293862	26	237	5.53228e-83	246.813	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293876	26	239	2.37883e-82	245.336	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293875	34	238	3.78528e-76	229.519	cd16317	IND_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293859	24	239	1.59874e-61	192.497	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293793	26	236	7.26712e-56	178.122	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293860	26	236	4.61892e-55	175.896	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293844	50	235	9.23799e-39	134.581	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293861	36	238	1.81532e-37	130.751	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293858	49	237	1.11878e-35	126.088	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293834	52	220	2.39161e-28	106.13	cd16276	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293864	26	241	6.47237e-27	103.489	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#115 - >JOHN-1_class_B	specific	214854	52	220	1.59549e-24	96.0834	smart00849	Lactamase_B	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293840	51	220	3.84111e-23	93.014	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293845	26	241	9.82831e-23	92.4917	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293863	26	241	6.5998e-20	85.0482	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293792	49	220	1.44256e-13	66.9257	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#115 - >JOHN-1_class_B	specific	223565	50	222	2.37895e-12	64.8169	COG0491	GloB	 - 	cl33908
Q#115 - >JOHN-1_class_B	superfamily	223565	50	222	2.37895e-12	64.8169	cl33908	GloB superfamily	 - 	 - 
Q#115 - >JOHN-1_class_B	specific	425851	46	220	1.20643e-11	62.0009	pfam00753	Lactamase_B	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293817	53	163	2.64083e-06	46.3583	cd07731	ComA-like_MBL-fold	C	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293809	52	178	7.4795e-06	44.7584	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293829	55	220	1.89316e-05	44.0582	cd07743	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	223503	40	205	3.75031e-05	44.2153	COG0426	NorV	C	cl33867
Q#115 - >JOHN-1_class_B	superfamily	223503	40	205	3.75031e-05	44.2153	cl33867	NorV superfamily	C	 - 
Q#115 - >JOHN-1_class_B	non-specific	293838	58	161	6.9933e-05	42.9572	cd16280	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293795	49	220	0.000358344	40.5482	cd07709	flavodiiron_proteins_MBL-fold	 - 	cl23716
Q#115 - >JOHN-1_class_B	non-specific	223668	54	153	0.00115328	39.5557	COG0595	RnjA	C	cl33967
Q#115 - >JOHN-1_class_B	superfamily	223668	54	153	0.00115328	39.5557	cl33967	RnjA superfamily	C	 - 
Q#115 - >JOHN-1_class_B	non-specific	293808	95	177	0.00169349	38.2833	cd07722	LACTB2-like_MBL-fold	NC	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293823	77	177	0.0026558	37.5325	cd07737	YcbL-like_MBL-fold	C	cl23716
Q#115 - >JOHN-1_class_B	non-specific	293794	44	111	0.00378923	37.525	cd07708	MBL-B3-like	C	cl23716
Q#116 - >KHM-1_class_B	specific	293859	25	236	1.34331e-137	385.096	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	superfamily	451500	25	236	1.34331e-137	385.096	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#116 - >KHM-1_class_B	non-specific	293843	27	231	1.33671e-95	278.398	cd16285	MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293860	27	231	6.9158e-74	223.276	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293862	27	229	2.2718e-63	196.737	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293793	27	229	1.69976e-55	176.966	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293858	27	233	5.88699e-53	170.386	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293861	26	229	2.91029e-52	168.501	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293857	27	229	6.58828e-52	167.622	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293876	27	231	7.51816e-49	159.821	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293874	27	229	4.68809e-45	149.921	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293844	26	229	1.31373e-43	146.908	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293875	32	217	4.25584e-35	124.359	cd16317	IND_MBL-B1	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293840	35	228	4.71194e-24	95.3252	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293864	69	217	5.3845e-22	90.3927	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#116 - >KHM-1_class_B	specific	214854	54	217	1.23738e-20	85.683	smart00849	Lactamase_B	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293845	51	205	4.15937e-18	80.1654	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293792	49	217	6.56282e-16	73.0889	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	specific	223565	45	220	7.41428e-15	71.7504	COG0491	GloB	 - 	cl33908
Q#116 - >KHM-1_class_B	superfamily	223565	45	220	7.41428e-15	71.7504	cl33908	GloB superfamily	 - 	 - 
Q#116 - >KHM-1_class_B	non-specific	293863	45	203	1.60254e-14	70.0254	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293829	55	217	1.07976e-11	61.7774	cd07743	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	specific	425851	48	217	2.84107e-10	57.7637	pfam00753	Lactamase_B	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293825	62	217	5.29527e-08	51.3487	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293807	49	218	5.59284e-08	51.4533	cd07721	yflN-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293809	60	178	1.54723e-06	46.6844	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293834	50	175	1.77232e-06	46.8091	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#116 - >KHM-1_class_B	non-specific	293796	29	177	2.51153e-06	47.1101	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	C	cl23716
Q#116 - >KHM-1_class_B	non-specific	293808	63	220	2.11936e-05	43.676	cd07722	LACTB2-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293877	49	218	3.12522e-05	43.4918	cd16322	TTHA1623-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	293798	64	217	7.56563e-05	42.2306	cd07712	MBLAC2-like_MBL-fold	 - 	cl23716
Q#116 - >KHM-1_class_B	non-specific	223668	91	132	0.000403437	41.0965	COG0595	RnjA	C	cl33967
Q#116 - >KHM-1_class_B	superfamily	223668	91	132	0.000403437	41.0965	cl33967	RnjA superfamily	C	 - 
Q#116 - >KHM-1_class_B	non-specific	293837	56	155	0.00087193	38.9942	cd16279	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#116 - >KHM-1_class_B	non-specific	293856	92	179	0.0013732	38.2655	cd16298	SNM1A-like_MBL-fold	N	cl23716
Q#116 - >KHM-1_class_B	non-specific	293818	96	156	0.00527536	36.8213	cd07732	metallo-hydrolase-like_MBL-fold	NC	cl23716
