genome_id	Specie	A	A2	AHp	AHL	AKS	B1/B2	B3	BHp	Gly	Human	PqsE	VarG	AmpH	C	CHp	Est/PBP2	EstI	EstII	PKS	D	PBP2	('measurement_value', 'ampicillin')	('measurement_value', 'aztreonam')	('measurement_value', 'cefazolin')	('measurement_value', 'ceftazidime')	('measurement_value', 'imipenem')	('measurement_value', 'meropenem')
470.7471	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	4.0	0.25
470.7476	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	1.0
470.7477	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	0.0	1.0	0.25
470.7478	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.25
470.7479	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	1.0
470.7481	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	1.0
470.7483	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	1.0
470.7484	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	64.0	2.0	1.0
470.7486	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	2.0
470.7487	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	1.0
470.7488	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.25
470.7489	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	2.0
470.7490	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	2.0
470.7491	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	4.0	1.0
470.7492	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	2.0
470.7493	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	2.0	2.0
470.7495	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	1.0
470.7496	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	1.0
470.7497	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	2.0	0.25
470.7498	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	1.0
470.7499	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	4.0	1.0
470.7500	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	1.0	1.0
470.7501	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	0.0	0.0
470.7502	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	4.0	16.0
470.7506	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	1.0	2.0
470.7509	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	32.0	64.0	4.0	4.0	0.25
470.7512	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.5
470.7516	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	4.0	0.25
470.7517	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	2.0	1.0	0.25
470.7518	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	8.0	16.0
470.7519	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	32.0	64.0	8.0	1.0	0.25
470.7520	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	8.0	64.0	64.0	8.0	16.0
470.7523	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	1.0	1.0
470.7525	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	8.0	16.0
470.7526	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	4.0	64.0	64.0	8.0	16.0
470.7527	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	2.0
470.7528	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	2.0
470.7533	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	32.0	64.0	8.0	2.0	0.25
470.7534	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.5
470.7535	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	2.0
470.7537	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	1.0
470.7538	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	2.0	2.0
470.7539	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	32.0	64.0	16.0	2.0	0.5
470.7540	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	8.0	64.0	4.0	2.0	1.0
470.7542	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.25
470.7545	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	4.0	2.0
470.7546	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	4.0	64.0	8.0	1.0	0.25
470.7547	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.25
470.7549	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	64.0	64.0	16.0	2.0	1.0
470.7552	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.5
470.7553	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	1.0	1.0
470.7554	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	2.0	1.0
470.7556	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	2.0	1.0
470.7557	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	4.0	1.0	0.25
470.7558	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	1.0	0.25
470.7559	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	4.0	0.25
470.7560	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.25
470.7561	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	8.0	16.0
470.7564	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	1.0
470.7568	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	1.0	2.0
470.7569	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	2.0	1.0
470.7571	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.25
470.7572	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	1.0	1.0
470.7573	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	8.0	16.0
470.7576	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	1.0	4.0
470.7577	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	4.0	64.0	2.0	1.0	4.0
470.7580	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	4.0	8.0	4.0
470.7583	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	4.0	1.0	0.25
470.7587	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	1.0	0.0
470.7590	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7592	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	4.0	1.0	0.0
470.7593	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7594	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	4.0	1.0	0.0
470.7595	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	1.0	0.0
470.7601	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	0.0	1.0	0.0
470.7602	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7604	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7606	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7609	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7612	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7614	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7615	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	0.0	2.0	0.0
470.7616	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0	16.0	64.0	2.0	1.0	0.0
470.7617	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	2.0	0.0
470.7618	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7619	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7621	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7622	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7623	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	2.0	0.0
470.7625	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7627	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7630	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7635	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	8.0	1.0	0.0
470.7638	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	2.0	0.0
470.7640	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7642	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7644	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	2.0	0.0
470.7645	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7646	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7647	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7648	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7649	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7652	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7655	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7656	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	64.0	2.0	0.0
470.7657	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7661	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
470.7662	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7664	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	2.0	0.0
470.7665	Acinetobacter baumannii	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	16.0	64.0	16.0	1.0	0.0
