Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#79 - >CMY-58_class_C	superfamily	451269	1	381	0	632.312	cl21491	Transpeptidase superfamily	 - 	 - 
Q#79 - >CMY-58_class_C	specific	395092	32	381	3.32584e-98	294.796	pfam00144	Beta-lactamase	 - 	cl21491
Q#79 - >CMY-58_class_C	specific	224594	2	377	7.79857e-61	200.992	COG1680	AmpC	 - 	cl43486
Q#79 - >CMY-58_class_C	superfamily	224594	2	377	7.79857e-61	200.992	cl43486	AmpC superfamily	 - 	 - 
Q#79 - >CMY-58_class_C	non-specific	236732	1	363	1.03007e-29	117.826	PRK10662	PRK10662	 - 	cl21491
Q#79 - >CMY-58_class_C	non-specific	171868	46	229	5.45121e-06	48.3139	PRK13128	PRK13128	C	cl31632
Q#79 - >CMY-58_class_C	superfamily	171868	46	229	5.45121e-06	48.3139	cl31632	PRK13128 superfamily	C	 - 
Q#79 - >CMY-58_class_C	non-specific	179620	2	207	6.58639e-05	44.781	PRK03642	PRK03642	C	cl21491
Q#80 - >CMY-59_class_C	specific	236894	1	381	0	631.156	PRK11289	ampC	 - 	cl21491
Q#80 - >CMY-59_class_C	superfamily	451269	1	381	0	631.156	cl21491	Transpeptidase superfamily	 - 	 - 
Q#80 - >CMY-59_class_C	specific	395092	32	381	4.26939e-98	294.796	pfam00144	Beta-lactamase	 - 	cl21491
Q#80 - >CMY-59_class_C	specific	224594	2	377	2.0173e-61	202.533	COG1680	AmpC	 - 	cl43486
Q#80 - >CMY-59_class_C	superfamily	224594	2	377	2.0173e-61	202.533	cl43486	AmpC superfamily	 - 	 - 
Q#80 - >CMY-59_class_C	non-specific	236732	1	363	2.90862e-31	122.063	PRK10662	PRK10662	 - 	cl21491
Q#80 - >CMY-59_class_C	non-specific	171868	46	277	1.016e-06	50.6251	PRK13128	PRK13128	C	cl31632
Q#80 - >CMY-59_class_C	superfamily	171868	46	277	1.016e-06	50.6251	cl31632	PRK13128 superfamily	C	 - 
Q#80 - >CMY-59_class_C	non-specific	179620	2	368	0.000344168	42.4698	PRK03642	PRK03642	 - 	cl21491
Q#81 - >CMY-60_class_C	specific	236894	1	381	0	635.008	PRK11289	ampC	 - 	cl21491
Q#81 - >CMY-60_class_C	superfamily	451269	1	381	0	635.008	cl21491	Transpeptidase superfamily	 - 	 - 
Q#81 - >CMY-60_class_C	specific	395092	32	381	4.0014e-99	297.107	pfam00144	Beta-lactamase	 - 	cl21491
Q#81 - >CMY-60_class_C	specific	224594	2	377	4.35085e-62	204.073	COG1680	AmpC	 - 	cl43486
Q#81 - >CMY-60_class_C	superfamily	224594	2	377	4.35085e-62	204.073	cl43486	AmpC superfamily	 - 	 - 
Q#81 - >CMY-60_class_C	non-specific	236732	1	363	4.81995e-31	121.293	PRK10662	PRK10662	 - 	cl21491
Q#81 - >CMY-60_class_C	non-specific	171868	46	277	4.7362e-06	48.3139	PRK13128	PRK13128	C	cl31632
Q#81 - >CMY-60_class_C	superfamily	171868	46	277	4.7362e-06	48.3139	cl31632	PRK13128 superfamily	C	 - 
Q#81 - >CMY-60_class_C	non-specific	179620	2	368	0.000129697	43.6254	PRK03642	PRK03642	 - 	cl21491
Q#82 - >CMY-61_class_C	specific	236894	1	380	0	626.149	PRK11289	ampC	 - 	cl21491
Q#82 - >CMY-61_class_C	superfamily	451269	1	380	0	626.149	cl21491	Transpeptidase superfamily	 - 	 - 
Q#82 - >CMY-61_class_C	specific	395092	31	380	3.54286e-97	292.099	pfam00144	Beta-lactamase	 - 	cl21491
Q#82 - >CMY-61_class_C	specific	224594	6	376	4.77644e-60	198.681	COG1680	AmpC	 - 	cl43486
Q#82 - >CMY-61_class_C	superfamily	224594	6	376	4.77644e-60	198.681	cl43486	AmpC superfamily	 - 	 - 
Q#82 - >CMY-61_class_C	non-specific	236732	2	362	9.56688e-29	115.13	PRK10662	PRK10662	 - 	cl21491
Q#82 - >CMY-61_class_C	non-specific	171868	45	276	5.81934e-06	47.9287	PRK13128	PRK13128	C	cl31632
Q#82 - >CMY-61_class_C	superfamily	171868	45	276	5.81934e-06	47.9287	cl31632	PRK13128 superfamily	C	 - 
Q#82 - >CMY-61_class_C	non-specific	179620	6	367	0.000449975	42.0846	PRK03642	PRK03642	 - 	cl21491
Q#83 - >CMY-62_class_C	specific	236894	1	381	0	631.927	PRK11289	ampC	 - 	cl21491
Q#83 - >CMY-62_class_C	superfamily	451269	1	381	0	631.927	cl21491	Transpeptidase superfamily	 - 	 - 
Q#83 - >CMY-62_class_C	specific	395092	32	381	6.73635e-98	294.025	pfam00144	Beta-lactamase	 - 	cl21491
Q#83 - >CMY-62_class_C	specific	224594	2	377	2.71811e-61	202.147	COG1680	AmpC	 - 	cl43486
Q#83 - >CMY-62_class_C	superfamily	224594	2	377	2.71811e-61	202.147	cl43486	AmpC superfamily	 - 	 - 
Q#83 - >CMY-62_class_C	non-specific	236732	1	363	1.63362e-30	120.137	PRK10662	PRK10662	 - 	cl21491
Q#83 - >CMY-62_class_C	non-specific	171868	46	277	7.53119e-07	51.0103	PRK13128	PRK13128	C	cl31632
Q#83 - >CMY-62_class_C	superfamily	171868	46	277	7.53119e-07	51.0103	cl31632	PRK13128 superfamily	C	 - 
Q#83 - >CMY-62_class_C	non-specific	179620	2	368	0.000392656	42.0846	PRK03642	PRK03642	 - 	cl21491
Q#84 - >CMY-63_class_C	specific	236894	1	381	0	636.934	PRK11289	ampC	 - 	cl21491
Q#84 - >CMY-63_class_C	superfamily	451269	1	381	0	636.934	cl21491	Transpeptidase superfamily	 - 	 - 
Q#84 - >CMY-63_class_C	specific	395092	32	381	8.01444e-98	294.025	pfam00144	Beta-lactamase	 - 	cl21491
Q#84 - >CMY-63_class_C	specific	224594	2	377	1.24566e-60	200.221	COG1680	AmpC	 - 	cl43486
Q#84 - >CMY-63_class_C	superfamily	224594	2	377	1.24566e-60	200.221	cl43486	AmpC superfamily	 - 	 - 
Q#84 - >CMY-63_class_C	non-specific	236732	1	363	4.36902e-29	115.9	PRK10662	PRK10662	 - 	cl21491
Q#84 - >CMY-63_class_C	non-specific	171868	46	277	6.42681e-08	54.0919	PRK13128	PRK13128	C	cl31632
Q#84 - >CMY-63_class_C	superfamily	171868	46	277	6.42681e-08	54.0919	cl31632	PRK13128 superfamily	C	 - 
Q#84 - >CMY-63_class_C	non-specific	179620	2	368	4.88719e-06	48.2478	PRK03642	PRK03642	 - 	cl21491
Q#85 - >CMY-64_class_C	specific	236894	1	381	0	635.394	PRK11289	ampC	 - 	cl21491
Q#85 - >CMY-64_class_C	superfamily	451269	1	381	0	635.394	cl21491	Transpeptidase superfamily	 - 	 - 
Q#85 - >CMY-64_class_C	specific	395092	32	381	1.1344e-97	293.64	pfam00144	Beta-lactamase	 - 	cl21491
Q#85 - >CMY-64_class_C	specific	224594	2	377	8.49174e-61	200.992	COG1680	AmpC	 - 	cl43486
Q#85 - >CMY-64_class_C	superfamily	224594	2	377	8.49174e-61	200.992	cl43486	AmpC superfamily	 - 	 - 
Q#85 - >CMY-64_class_C	non-specific	236732	1	363	5.17295e-31	121.293	PRK10662	PRK10662	 - 	cl21491
Q#85 - >CMY-64_class_C	non-specific	171868	46	277	1.58181e-07	52.9363	PRK13128	PRK13128	C	cl31632
Q#85 - >CMY-64_class_C	superfamily	171868	46	277	1.58181e-07	52.9363	cl31632	PRK13128 superfamily	C	 - 
Q#85 - >CMY-64_class_C	non-specific	179620	2	368	5.17132e-07	51.3294	PRK03642	PRK03642	 - 	cl21491
Q#86 - >CMY-65_class_C	specific	236894	1	381	0	639.246	PRK11289	ampC	 - 	cl21491
Q#86 - >CMY-65_class_C	superfamily	451269	1	381	0	639.246	cl21491	Transpeptidase superfamily	 - 	 - 
Q#86 - >CMY-65_class_C	specific	395092	32	381	1.82855e-101	303.27	pfam00144	Beta-lactamase	 - 	cl21491
Q#86 - >CMY-65_class_C	specific	224594	7	377	4.43737e-64	209.466	COG1680	AmpC	 - 	cl43486
Q#86 - >CMY-65_class_C	superfamily	224594	7	377	4.43737e-64	209.466	cl43486	AmpC superfamily	 - 	 - 
Q#86 - >CMY-65_class_C	non-specific	236732	1	363	6.82202e-30	118.211	PRK10662	PRK10662	 - 	cl21491
Q#86 - >CMY-65_class_C	non-specific	179620	2	362	5.502e-07	51.3294	PRK03642	PRK03642	 - 	cl21491
Q#86 - >CMY-65_class_C	non-specific	171868	46	255	2.03462e-05	46.3879	PRK13128	PRK13128	C	cl31632
Q#86 - >CMY-65_class_C	superfamily	171868	46	255	2.03462e-05	46.3879	cl31632	PRK13128 superfamily	C	 - 
Q#87 - >CMY-66_class_C	specific	236894	1	381	0	634.238	PRK11289	ampC	 - 	cl21491
Q#87 - >CMY-66_class_C	superfamily	451269	1	381	0	634.238	cl21491	Transpeptidase superfamily	 - 	 - 
Q#87 - >CMY-66_class_C	specific	395092	32	381	4.8619e-101	302.115	pfam00144	Beta-lactamase	 - 	cl21491
Q#87 - >CMY-66_class_C	specific	224594	7	377	1.02107e-62	205.999	COG1680	AmpC	 - 	cl43486
Q#87 - >CMY-66_class_C	superfamily	224594	7	377	1.02107e-62	205.999	cl43486	AmpC superfamily	 - 	 - 
Q#87 - >CMY-66_class_C	non-specific	236732	1	363	4.59351e-29	115.9	PRK10662	PRK10662	 - 	cl21491
Q#87 - >CMY-66_class_C	non-specific	179620	2	362	1.19794e-07	53.2554	PRK03642	PRK03642	 - 	cl21491
Q#87 - >CMY-66_class_C	non-specific	171868	46	255	1.60541e-05	46.7731	PRK13128	PRK13128	C	cl31632
Q#87 - >CMY-66_class_C	superfamily	171868	46	255	1.60541e-05	46.7731	cl31632	PRK13128 superfamily	C	 - 
Q#88 - >CMY-67_class_C	specific	236894	1	381	0	635.779	PRK11289	ampC	 - 	cl21491
Q#88 - >CMY-67_class_C	superfamily	451269	1	381	0	635.779	cl21491	Transpeptidase superfamily	 - 	 - 
Q#88 - >CMY-67_class_C	specific	395092	32	381	4.97034e-98	294.411	pfam00144	Beta-lactamase	 - 	cl21491
Q#88 - >CMY-67_class_C	specific	224594	7	377	1.95638e-62	205.229	COG1680	AmpC	 - 	cl43486
Q#88 - >CMY-67_class_C	superfamily	224594	7	377	1.95638e-62	205.229	cl43486	AmpC superfamily	 - 	 - 
Q#88 - >CMY-67_class_C	non-specific	236732	1	363	1.73876e-28	114.359	PRK10662	PRK10662	 - 	cl21491
Q#88 - >CMY-67_class_C	non-specific	179620	2	362	7.20711e-06	47.4774	PRK03642	PRK03642	 - 	cl21491
Q#88 - >CMY-67_class_C	non-specific	171868	46	255	7.88381e-06	47.5435	PRK13128	PRK13128	C	cl31632
Q#88 - >CMY-67_class_C	superfamily	171868	46	255	7.88381e-06	47.5435	cl31632	PRK13128 superfamily	C	 - 
Q#89 - >CMY-68_class_C	specific	236894	1	381	0	636.934	PRK11289	ampC	 - 	cl21491
Q#89 - >CMY-68_class_C	superfamily	451269	1	381	0	636.934	cl21491	Transpeptidase superfamily	 - 	 - 
Q#89 - >CMY-68_class_C	specific	395092	32	381	6.10797e-101	302.115	pfam00144	Beta-lactamase	 - 	cl21491
Q#89 - >CMY-68_class_C	specific	224594	7	377	1.17173e-63	208.311	COG1680	AmpC	 - 	cl43486
Q#89 - >CMY-68_class_C	superfamily	224594	7	377	1.17173e-63	208.311	cl43486	AmpC superfamily	 - 	 - 
Q#89 - >CMY-68_class_C	non-specific	236732	1	363	7.28191e-29	115.515	PRK10662	PRK10662	 - 	cl21491
Q#89 - >CMY-68_class_C	non-specific	179620	2	368	9.76782e-08	53.6406	PRK03642	PRK03642	 - 	cl21491
Q#89 - >CMY-68_class_C	non-specific	171868	46	255	2.53357e-05	46.0027	PRK13128	PRK13128	C	cl31632
Q#89 - >CMY-68_class_C	superfamily	171868	46	255	2.53357e-05	46.0027	cl31632	PRK13128 superfamily	C	 - 
Q#90 - >CMY-69_class_C	specific	236894	1	381	0	634.623	PRK11289	ampC	 - 	cl21491
Q#90 - >CMY-69_class_C	superfamily	451269	1	381	0	634.623	cl21491	Transpeptidase superfamily	 - 	 - 
Q#90 - >CMY-69_class_C	specific	395092	32	381	6.52325e-99	296.722	pfam00144	Beta-lactamase	 - 	cl21491
Q#90 - >CMY-69_class_C	specific	224594	2	377	6.80643e-62	203.688	COG1680	AmpC	 - 	cl43486
Q#90 - >CMY-69_class_C	superfamily	224594	2	377	6.80643e-62	203.688	cl43486	AmpC superfamily	 - 	 - 
Q#90 - >CMY-69_class_C	non-specific	236732	1	363	5.72247e-31	121.293	PRK10662	PRK10662	 - 	cl21491
Q#90 - >CMY-69_class_C	non-specific	171868	46	277	3.18887e-06	49.0843	PRK13128	PRK13128	C	cl31632
Q#90 - >CMY-69_class_C	superfamily	171868	46	277	3.18887e-06	49.0843	cl31632	PRK13128 superfamily	C	 - 
Q#90 - >CMY-69_class_C	non-specific	179620	2	368	5.10216e-05	45.1662	PRK03642	PRK03642	 - 	cl21491
Q#91 - >CMY-70_class_C	specific	236894	1	381	0	643.483	PRK11289	ampC	 - 	cl21491
Q#91 - >CMY-70_class_C	superfamily	451269	1	381	0	643.483	cl21491	Transpeptidase superfamily	 - 	 - 
Q#91 - >CMY-70_class_C	specific	395092	32	381	1.26523e-98	295.951	pfam00144	Beta-lactamase	 - 	cl21491
Q#91 - >CMY-70_class_C	specific	224594	7	377	4.78875e-62	204.073	COG1680	AmpC	 - 	cl43486
Q#91 - >CMY-70_class_C	superfamily	224594	7	377	4.78875e-62	204.073	cl43486	AmpC superfamily	 - 	 - 
Q#91 - >CMY-70_class_C	non-specific	236732	1	363	1.80755e-29	117.056	PRK10662	PRK10662	 - 	cl21491
Q#91 - >CMY-70_class_C	non-specific	171868	46	354	7.53119e-07	51.0103	PRK13128	PRK13128	C	cl31632
Q#91 - >CMY-70_class_C	superfamily	171868	46	354	7.53119e-07	51.0103	cl31632	PRK13128 superfamily	C	 - 
Q#91 - >CMY-70_class_C	non-specific	179620	2	207	0.000293813	42.4698	PRK03642	PRK03642	C	cl21491
Q#92 - >CMY-71_class_C	specific	236894	1	381	0	631.927	PRK11289	ampC	 - 	cl21491
Q#92 - >CMY-71_class_C	superfamily	451269	1	381	0	631.927	cl21491	Transpeptidase superfamily	 - 	 - 
Q#92 - >CMY-71_class_C	specific	395092	32	381	1.25085e-97	293.64	pfam00144	Beta-lactamase	 - 	cl21491
Q#92 - >CMY-71_class_C	specific	224594	2	377	1.0395e-60	200.607	COG1680	AmpC	 - 	cl43486
Q#92 - >CMY-71_class_C	superfamily	224594	2	377	1.0395e-60	200.607	cl43486	AmpC superfamily	 - 	 - 
Q#92 - >CMY-71_class_C	non-specific	236732	1	363	1.96033e-28	114.359	PRK10662	PRK10662	 - 	cl21491
Q#92 - >CMY-71_class_C	non-specific	171868	30	277	4.97392e-08	54.4771	PRK13128	PRK13128	C	cl31632
Q#92 - >CMY-71_class_C	superfamily	171868	30	277	4.97392e-08	54.4771	cl31632	PRK13128 superfamily	C	 - 
Q#92 - >CMY-71_class_C	non-specific	179620	2	368	3.95372e-06	48.633	PRK03642	PRK03642	 - 	cl21491
Q#93 - >CMY-72_class_C	specific	236894	1	381	0	638.86	PRK11289	ampC	 - 	cl21491
Q#93 - >CMY-72_class_C	superfamily	451269	1	381	0	638.86	cl21491	Transpeptidase superfamily	 - 	 - 
Q#93 - >CMY-72_class_C	specific	395092	32	381	3.1847e-100	300.189	pfam00144	Beta-lactamase	 - 	cl21491
Q#93 - >CMY-72_class_C	specific	224594	7	377	1.17173e-63	208.311	COG1680	AmpC	 - 	cl43486
Q#93 - >CMY-72_class_C	superfamily	224594	7	377	1.17173e-63	208.311	cl43486	AmpC superfamily	 - 	 - 
Q#93 - >CMY-72_class_C	non-specific	236732	1	363	5.04534e-30	118.597	PRK10662	PRK10662	 - 	cl21491
Q#93 - >CMY-72_class_C	non-specific	179620	2	362	1.03144e-06	50.1738	PRK03642	PRK03642	 - 	cl21491
Q#93 - >CMY-72_class_C	non-specific	171868	46	255	3.62989e-05	45.6175	PRK13128	PRK13128	C	cl31632
Q#93 - >CMY-72_class_C	superfamily	171868	46	255	3.62989e-05	45.6175	cl31632	PRK13128 superfamily	C	 - 
Q#94 - >CMY-73_class_C	specific	236894	1	381	0	631.542	PRK11289	ampC	 - 	cl21491
Q#94 - >CMY-73_class_C	superfamily	451269	1	381	0	631.542	cl21491	Transpeptidase superfamily	 - 	 - 
Q#94 - >CMY-73_class_C	specific	395092	32	381	4.55293e-97	292.099	pfam00144	Beta-lactamase	 - 	cl21491
Q#94 - >CMY-73_class_C	specific	224594	2	377	7.16196e-61	200.992	COG1680	AmpC	 - 	cl43486
Q#94 - >CMY-73_class_C	superfamily	224594	2	377	7.16196e-61	200.992	cl43486	AmpC superfamily	 - 	 - 
Q#94 - >CMY-73_class_C	non-specific	236732	1	363	7.77443e-30	118.211	PRK10662	PRK10662	 - 	cl21491
Q#94 - >CMY-73_class_C	non-specific	179620	2	368	1.26343e-07	53.2554	PRK03642	PRK03642	 - 	cl21491
Q#94 - >CMY-73_class_C	non-specific	171868	46	277	1.46103e-07	52.9363	PRK13128	PRK13128	C	cl31632
Q#94 - >CMY-73_class_C	superfamily	171868	46	277	1.46103e-07	52.9363	cl31632	PRK13128 superfamily	C	 - 
Q#95 - >CMY-74_class_C	specific	236894	1	381	0	644.253	PRK11289	ampC	 - 	cl21491
Q#95 - >CMY-74_class_C	superfamily	451269	1	381	0	644.253	cl21491	Transpeptidase superfamily	 - 	 - 
Q#95 - >CMY-74_class_C	specific	395092	32	381	5.66432e-99	296.722	pfam00144	Beta-lactamase	 - 	cl21491
Q#95 - >CMY-74_class_C	specific	224594	7	377	2.54988e-61	202.147	COG1680	AmpC	 - 	cl43486
Q#95 - >CMY-74_class_C	superfamily	224594	7	377	2.54988e-61	202.147	cl43486	AmpC superfamily	 - 	 - 
Q#95 - >CMY-74_class_C	non-specific	236732	1	363	7.13754e-29	115.515	PRK10662	PRK10662	 - 	cl21491
Q#95 - >CMY-74_class_C	non-specific	171868	46	354	1.44481e-06	49.8547	PRK13128	PRK13128	C	cl31632
Q#95 - >CMY-74_class_C	superfamily	171868	46	354	1.44481e-06	49.8547	cl31632	PRK13128 superfamily	C	 - 
Q#95 - >CMY-74_class_C	non-specific	179620	2	207	0.00115634	40.5438	PRK03642	PRK03642	C	cl21491
Q#96 - >CMY-75_class_C	specific	236894	1	381	0	638.86	PRK11289	ampC	 - 	cl21491
Q#96 - >CMY-75_class_C	superfamily	451269	1	381	0	638.86	cl21491	Transpeptidase superfamily	 - 	 - 
Q#96 - >CMY-75_class_C	specific	395092	32	381	1.23657e-101	303.655	pfam00144	Beta-lactamase	 - 	cl21491
Q#96 - >CMY-75_class_C	specific	224594	7	377	1.13482e-63	208.311	COG1680	AmpC	 - 	cl43486
Q#96 - >CMY-75_class_C	superfamily	224594	7	377	1.13482e-63	208.311	cl43486	AmpC superfamily	 - 	 - 
Q#96 - >CMY-75_class_C	non-specific	236732	1	363	5.4681e-30	118.597	PRK10662	PRK10662	 - 	cl21491
Q#96 - >CMY-75_class_C	non-specific	179620	2	368	3.06634e-07	52.0998	PRK03642	PRK03642	 - 	cl21491
Q#96 - >CMY-75_class_C	non-specific	171868	46	255	1.93028e-05	46.3879	PRK13128	PRK13128	C	cl31632
Q#96 - >CMY-75_class_C	superfamily	171868	46	255	1.93028e-05	46.3879	cl31632	PRK13128 superfamily	C	 - 
Q#97 - >CMY-76_class_C	specific	236894	1	381	0	632.312	PRK11289	ampC	 - 	cl21491
Q#97 - >CMY-76_class_C	superfamily	451269	1	381	0	632.312	cl21491	Transpeptidase superfamily	 - 	 - 
Q#97 - >CMY-76_class_C	specific	395092	32	381	1.07446e-97	293.64	pfam00144	Beta-lactamase	 - 	cl21491
Q#97 - >CMY-76_class_C	specific	224594	7	377	4.98701e-61	201.377	COG1680	AmpC	 - 	cl43486
Q#97 - >CMY-76_class_C	superfamily	224594	7	377	4.98701e-61	201.377	cl43486	AmpC superfamily	 - 	 - 
Q#97 - >CMY-76_class_C	non-specific	236732	1	363	5.7625e-28	112.819	PRK10662	PRK10662	 - 	cl21491
Q#97 - >CMY-76_class_C	non-specific	179620	2	368	4.71338e-05	45.1662	PRK03642	PRK03642	 - 	cl21491
Q#97 - >CMY-76_class_C	non-specific	171868	46	255	8.41983e-05	44.4619	PRK13128	PRK13128	C	cl31632
Q#97 - >CMY-76_class_C	superfamily	171868	46	255	8.41983e-05	44.4619	cl31632	PRK13128 superfamily	C	 - 
Q#98 - >CMY-77_class_C	specific	236894	1	381	0	632.312	PRK11289	ampC	 - 	cl21491
Q#98 - >CMY-77_class_C	superfamily	451269	1	381	0	632.312	cl21491	Transpeptidase superfamily	 - 	 - 
Q#98 - >CMY-77_class_C	specific	395092	32	381	7.59094e-98	294.025	pfam00144	Beta-lactamase	 - 	cl21491
Q#98 - >CMY-77_class_C	specific	224594	2	377	1.28974e-61	202.918	COG1680	AmpC	 - 	cl43486
Q#98 - >CMY-77_class_C	superfamily	224594	2	377	1.28974e-61	202.918	cl43486	AmpC superfamily	 - 	 - 
Q#98 - >CMY-77_class_C	non-specific	236732	1	363	2.84291e-30	119.367	PRK10662	PRK10662	 - 	cl21491
Q#98 - >CMY-77_class_C	non-specific	171868	46	277	8.15797e-08	54.0919	PRK13128	PRK13128	C	cl31632
Q#98 - >CMY-77_class_C	superfamily	171868	46	277	8.15797e-08	54.0919	cl31632	PRK13128 superfamily	C	 - 
Q#98 - >CMY-77_class_C	non-specific	179620	2	368	1.24201e-06	50.1738	PRK03642	PRK03642	 - 	cl21491
Q#99 - >CMY-78_class_C	specific	236894	1	381	0	634.238	PRK11289	ampC	 - 	cl21491
Q#99 - >CMY-78_class_C	superfamily	451269	1	381	0	634.238	cl21491	Transpeptidase superfamily	 - 	 - 
Q#99 - >CMY-78_class_C	specific	395092	32	381	8.37418e-100	299.033	pfam00144	Beta-lactamase	 - 	cl21491
Q#99 - >CMY-78_class_C	specific	224594	7	377	3.5531e-63	207.155	COG1680	AmpC	 - 	cl43486
Q#99 - >CMY-78_class_C	superfamily	224594	7	377	3.5531e-63	207.155	cl43486	AmpC superfamily	 - 	 - 
Q#99 - >CMY-78_class_C	non-specific	236732	1	363	1.91942e-30	119.752	PRK10662	PRK10662	 - 	cl21491
Q#99 - >CMY-78_class_C	non-specific	179620	2	362	3.28428e-06	48.633	PRK03642	PRK03642	 - 	cl21491
Q#99 - >CMY-78_class_C	non-specific	171868	46	255	1.28911e-05	47.1583	PRK13128	PRK13128	C	cl31632
Q#99 - >CMY-78_class_C	superfamily	171868	46	255	1.28911e-05	47.1583	cl31632	PRK13128 superfamily	C	 - 
Q#100 - >CMY-79_class_C	specific	236894	1	381	0	638.475	PRK11289	ampC	 - 	cl21491
Q#100 - >CMY-79_class_C	superfamily	451269	1	381	0	638.475	cl21491	Transpeptidase superfamily	 - 	 - 
Q#100 - >CMY-79_class_C	specific	395092	32	381	4.31685e-100	299.803	pfam00144	Beta-lactamase	 - 	cl21491
Q#100 - >CMY-79_class_C	specific	224594	7	377	3.70815e-62	204.459	COG1680	AmpC	 - 	cl43486
Q#100 - >CMY-79_class_C	superfamily	224594	7	377	3.70815e-62	204.459	cl43486	AmpC superfamily	 - 	 - 
Q#100 - >CMY-79_class_C	non-specific	236732	1	363	4.41303e-29	115.9	PRK10662	PRK10662	 - 	cl21491
Q#100 - >CMY-79_class_C	non-specific	179620	2	368	1.25305e-06	50.1738	PRK03642	PRK03642	 - 	cl21491
Q#100 - >CMY-79_class_C	non-specific	171868	46	255	4.03263e-05	45.6175	PRK13128	PRK13128	C	cl31632
Q#100 - >CMY-79_class_C	superfamily	171868	46	255	4.03263e-05	45.6175	cl31632	PRK13128 superfamily	C	 - 
Q#101 - >CMY-80_class_C	specific	236894	1	381	0	636.164	PRK11289	ampC	 - 	cl21491
Q#101 - >CMY-80_class_C	superfamily	451269	1	381	0	636.164	cl21491	Transpeptidase superfamily	 - 	 - 
Q#101 - >CMY-80_class_C	specific	395092	32	381	1.53837e-98	295.951	pfam00144	Beta-lactamase	 - 	cl21491
Q#101 - >CMY-80_class_C	specific	224594	2	377	5.14886e-61	201.377	COG1680	AmpC	 - 	cl43486
Q#101 - >CMY-80_class_C	superfamily	224594	2	377	5.14886e-61	201.377	cl43486	AmpC superfamily	 - 	 - 
Q#101 - >CMY-80_class_C	non-specific	236732	1	363	4.05958e-31	121.678	PRK10662	PRK10662	 - 	cl21491
Q#101 - >CMY-80_class_C	non-specific	171868	46	277	1.31419e-07	53.3215	PRK13128	PRK13128	C	cl31632
Q#101 - >CMY-80_class_C	superfamily	171868	46	277	1.31419e-07	53.3215	cl31632	PRK13128 superfamily	C	 - 
Q#101 - >CMY-80_class_C	non-specific	179620	2	368	6.39571e-07	50.9442	PRK03642	PRK03642	 - 	cl21491
Q#102 - >CMY-81_class_C	specific	236894	1	381	0	634.623	PRK11289	ampC	 - 	cl21491
Q#102 - >CMY-81_class_C	superfamily	451269	1	381	0	634.623	cl21491	Transpeptidase superfamily	 - 	 - 
Q#102 - >CMY-81_class_C	specific	395092	32	381	4.17844e-100	299.803	pfam00144	Beta-lactamase	 - 	cl21491
Q#102 - >CMY-81_class_C	specific	224594	7	377	3.94586e-64	209.466	COG1680	AmpC	 - 	cl43486
Q#102 - >CMY-81_class_C	superfamily	224594	7	377	3.94586e-64	209.466	cl43486	AmpC superfamily	 - 	 - 
Q#102 - >CMY-81_class_C	non-specific	236732	1	363	2.56808e-29	116.671	PRK10662	PRK10662	 - 	cl21491
Q#102 - >CMY-81_class_C	non-specific	179620	2	362	1.03938e-07	53.2554	PRK03642	PRK03642	 - 	cl21491
Q#102 - >CMY-81_class_C	non-specific	171868	46	255	3.72664e-05	45.6175	PRK13128	PRK13128	C	cl31632
Q#102 - >CMY-81_class_C	superfamily	171868	46	255	3.72664e-05	45.6175	cl31632	PRK13128 superfamily	C	 - 
Q#103 - >CMY-83_class_C	specific	236894	1	381	0	641.942	PRK11289	ampC	 - 	cl21491
Q#103 - >CMY-83_class_C	superfamily	451269	1	381	0	641.942	cl21491	Transpeptidase superfamily	 - 	 - 
Q#103 - >CMY-83_class_C	specific	395092	32	381	9.8558e-99	296.337	pfam00144	Beta-lactamase	 - 	cl21491
Q#103 - >CMY-83_class_C	specific	224594	7	377	8.40183e-61	200.992	COG1680	AmpC	 - 	cl43486
Q#103 - >CMY-83_class_C	superfamily	224594	7	377	8.40183e-61	200.992	cl43486	AmpC superfamily	 - 	 - 
Q#103 - >CMY-83_class_C	non-specific	236732	1	363	1.17377e-29	117.441	PRK10662	PRK10662	 - 	cl21491
Q#103 - >CMY-83_class_C	non-specific	171868	46	277	3.54369e-06	48.6991	PRK13128	PRK13128	C	cl31632
Q#103 - >CMY-83_class_C	superfamily	171868	46	277	3.54369e-06	48.6991	cl31632	PRK13128 superfamily	C	 - 
Q#103 - >CMY-83_class_C	non-specific	179620	2	207	0.000335214	42.4698	PRK03642	PRK03642	C	cl21491
Q#104 - >CMY-84_class_C	specific	236894	1	381	0	635.394	PRK11289	ampC	 - 	cl21491
Q#104 - >CMY-84_class_C	superfamily	451269	1	381	0	635.394	cl21491	Transpeptidase superfamily	 - 	 - 
Q#104 - >CMY-84_class_C	specific	395092	32	381	3.70847e-99	297.492	pfam00144	Beta-lactamase	 - 	cl21491
Q#104 - >CMY-84_class_C	specific	224594	7	377	3.62996e-62	204.459	COG1680	AmpC	 - 	cl43486
Q#104 - >CMY-84_class_C	superfamily	224594	7	377	3.62996e-62	204.459	cl43486	AmpC superfamily	 - 	 - 
Q#104 - >CMY-84_class_C	non-specific	236732	1	363	2.83902e-29	116.671	PRK10662	PRK10662	 - 	cl21491
