Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#106 - >OXA-129_class_D	non-specific	274573	54	151	1.21057e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#106 - >OXA-129_class_D	superfamily	274573	54	151	1.21057e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#106 - >OXA-129_class_D	non-specific	236761	54	151	6.13909e-05	43.9889	PRK10795	PRK10795	NC	cl35950
Q#106 - >OXA-129_class_D	superfamily	236761	54	151	6.13909e-05	43.9889	cl35950	PRK10795 superfamily	NC	 - 
Q#107 - >OXA-130_class_D	non-specific	225322	43	274	5.61901e-66	206.063	COG2602	YbxI	 - 	cl43695
Q#107 - >OXA-130_class_D	superfamily	225322	43	274	5.61901e-66	206.063	cl43695	YbxI superfamily	 - 	 - 
Q#107 - >OXA-130_class_D	non-specific	425939	47	269	8.04765e-30	113.665	pfam00905	Transpeptidase	 - 	cl21491
Q#107 - >OXA-130_class_D	superfamily	451269	47	269	8.04765e-30	113.665	cl21491	Transpeptidase superfamily	 - 	 - 
Q#107 - >OXA-130_class_D	non-specific	274573	76	158	1.31791e-07	52.1401	TIGR03423	pbp2_mrdA	NC	cl37268
Q#107 - >OXA-130_class_D	superfamily	274573	76	158	1.31791e-07	52.1401	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#108 - >OXA-131_class_D	non-specific	225322	43	274	1.42846e-65	204.907	COG2602	YbxI	 - 	cl43695
Q#108 - >OXA-131_class_D	superfamily	225322	43	274	1.42846e-65	204.907	cl43695	YbxI superfamily	 - 	 - 
Q#108 - >OXA-131_class_D	non-specific	425939	47	269	7.59684e-31	116.362	pfam00905	Transpeptidase	 - 	cl21491
Q#108 - >OXA-131_class_D	superfamily	451269	47	269	7.59684e-31	116.362	cl21491	Transpeptidase superfamily	 - 	 - 
Q#108 - >OXA-131_class_D	non-specific	274573	76	154	2.1906e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#108 - >OXA-131_class_D	superfamily	274573	76	154	2.1906e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#109 - >OXA-132_class_D	non-specific	225322	52	274	6.93535e-64	200.67	COG2602	YbxI	 - 	cl43695
Q#109 - >OXA-132_class_D	superfamily	225322	52	274	6.93535e-64	200.67	cl43695	YbxI superfamily	 - 	 - 
Q#109 - >OXA-132_class_D	non-specific	425939	50	269	2.20579e-28	109.813	pfam00905	Transpeptidase	 - 	cl21491
Q#109 - >OXA-132_class_D	superfamily	451269	50	269	2.20579e-28	109.813	cl21491	Transpeptidase superfamily	 - 	 - 
Q#109 - >OXA-132_class_D	non-specific	274573	76	154	8.5985e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#109 - >OXA-132_class_D	superfamily	274573	76	154	8.5985e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#110 - >OXA-133_class_D	non-specific	225322	28	273	1.93753e-66	207.218	COG2602	YbxI	 - 	cl43695
Q#110 - >OXA-133_class_D	superfamily	225322	28	273	1.93753e-66	207.218	cl43695	YbxI superfamily	 - 	 - 
Q#110 - >OXA-133_class_D	non-specific	425939	48	249	6.15485e-33	121.755	pfam00905	Transpeptidase	 - 	cl21491
Q#110 - >OXA-133_class_D	superfamily	451269	48	249	6.15485e-33	121.755	cl21491	Transpeptidase superfamily	 - 	 - 
Q#110 - >OXA-133_class_D	non-specific	274573	75	185	4.09555e-06	47.5177	TIGR03423	pbp2_mrdA	NC	cl37268
Q#110 - >OXA-133_class_D	superfamily	274573	75	185	4.09555e-06	47.5177	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#111 - >OXA-134_class_D	non-specific	225322	30	273	1.1906e-67	210.3	COG2602	YbxI	 - 	cl43695
Q#111 - >OXA-134_class_D	superfamily	225322	30	273	1.1906e-67	210.3	cl43695	YbxI superfamily	 - 	 - 
Q#111 - >OXA-134_class_D	non-specific	425939	48	249	7.10086e-35	127.147	pfam00905	Transpeptidase	 - 	cl21491
Q#111 - >OXA-134_class_D	superfamily	451269	48	249	7.10086e-35	127.147	cl21491	Transpeptidase superfamily	 - 	 - 
Q#111 - >OXA-134_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#111 - >OXA-134_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#112 - >OXA-136_class_D	non-specific	225322	40	268	3.96292e-88	262.302	COG2602	YbxI	 - 	cl43695
Q#112 - >OXA-136_class_D	superfamily	225322	40	268	3.96292e-88	262.302	cl43695	YbxI superfamily	 - 	 - 
Q#112 - >OXA-136_class_D	non-specific	425939	46	263	4.98928e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#112 - >OXA-136_class_D	superfamily	451269	46	263	4.98928e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#113 - >OXA-137_class_D	non-specific	225322	40	268	3.67161e-88	262.302	COG2602	YbxI	 - 	cl43695
Q#113 - >OXA-137_class_D	superfamily	225322	40	268	3.67161e-88	262.302	cl43695	YbxI superfamily	 - 	 - 
Q#113 - >OXA-137_class_D	non-specific	425939	46	263	2.43053e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#113 - >OXA-137_class_D	superfamily	451269	46	263	2.43053e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#114 - >OXA-138_class_D	non-specific	225322	43	274	1.22718e-65	205.292	COG2602	YbxI	 - 	cl43695
Q#114 - >OXA-138_class_D	superfamily	225322	43	274	1.22718e-65	205.292	cl43695	YbxI superfamily	 - 	 - 
Q#114 - >OXA-138_class_D	non-specific	425939	47	269	6.07213e-30	114.051	pfam00905	Transpeptidase	 - 	cl21491
Q#114 - >OXA-138_class_D	superfamily	451269	47	269	6.07213e-30	114.051	cl21491	Transpeptidase superfamily	 - 	 - 
Q#114 - >OXA-138_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#114 - >OXA-138_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#115 - >OXA-139_class_D	non-specific	225322	50	275	1.42008e-57	184.492	COG2602	YbxI	 - 	cl43695
Q#115 - >OXA-139_class_D	superfamily	225322	50	275	1.42008e-57	184.492	cl43695	YbxI superfamily	 - 	 - 
Q#115 - >OXA-139_class_D	specific	425939	58	270	4.16164e-36	130.229	pfam00905	Transpeptidase	 - 	cl21491
Q#115 - >OXA-139_class_D	superfamily	451269	58	270	4.16164e-36	130.229	cl21491	Transpeptidase superfamily	 - 	 - 
Q#115 - >OXA-139_class_D	non-specific	274573	77	159	8.37969e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#115 - >OXA-139_class_D	superfamily	274573	77	159	8.37969e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#116 - >OXA-141_class_D	non-specific	225322	39	265	1.17087e-94	279.251	COG2602	YbxI	 - 	cl43695
Q#116 - >OXA-141_class_D	superfamily	225322	39	265	1.17087e-94	279.251	cl43695	YbxI superfamily	 - 	 - 
Q#116 - >OXA-141_class_D	specific	425939	42	257	1.60938e-51	170.29	pfam00905	Transpeptidase	 - 	cl21491
Q#116 - >OXA-141_class_D	superfamily	451269	42	257	1.60938e-51	170.29	cl21491	Transpeptidase superfamily	 - 	 - 
Q#116 - >OXA-141_class_D	non-specific	274573	68	147	4.20446e-05	44.4361	TIGR03423	pbp2_mrdA	NC	cl37268
Q#116 - >OXA-141_class_D	superfamily	274573	68	147	4.20446e-05	44.4361	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#117 - >OXA-142_class_D	non-specific	225322	13	264	2.26822e-72	222.241	COG2602	YbxI	 - 	cl43695
Q#117 - >OXA-142_class_D	superfamily	225322	13	264	2.26822e-72	222.241	cl43695	YbxI superfamily	 - 	 - 
Q#117 - >OXA-142_class_D	non-specific	425939	59	259	2.12572e-30	114.821	pfam00905	Transpeptidase	 - 	cl21491
Q#117 - >OXA-142_class_D	superfamily	451269	59	259	2.12572e-30	114.821	cl21491	Transpeptidase superfamily	 - 	 - 
Q#117 - >OXA-142_class_D	non-specific	274573	63	151	1.47502e-06	48.6733	TIGR03423	pbp2_mrdA	NC	cl37268
Q#117 - >OXA-142_class_D	superfamily	274573	63	151	1.47502e-06	48.6733	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#117 - >OXA-142_class_D	non-specific	236761	63	151	5.31657e-05	43.9889	PRK10795	PRK10795	NC	cl35950
Q#117 - >OXA-142_class_D	superfamily	236761	63	151	5.31657e-05	43.9889	cl35950	PRK10795 superfamily	NC	 - 
Q#118 - >OXA-143_class_D	non-specific	225322	50	275	2.04896e-58	186.803	COG2602	YbxI	 - 	cl43695
Q#118 - >OXA-143_class_D	superfamily	225322	50	275	2.04896e-58	186.803	cl43695	YbxI superfamily	 - 	 - 
Q#118 - >OXA-143_class_D	non-specific	425939	77	270	1.35222e-34	126.377	pfam00905	Transpeptidase	 - 	cl21491
Q#118 - >OXA-143_class_D	superfamily	451269	77	270	1.35222e-34	126.377	cl21491	Transpeptidase superfamily	 - 	 - 
Q#118 - >OXA-143_class_D	non-specific	274573	77	155	7.58646e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#118 - >OXA-143_class_D	superfamily	274573	77	155	7.58646e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#119 - >OXA-144_class_D	non-specific	225322	43	274	2.74792e-63	199.129	COG2602	YbxI	 - 	cl43695
Q#119 - >OXA-144_class_D	superfamily	225322	43	274	2.74792e-63	199.129	cl43695	YbxI superfamily	 - 	 - 
Q#119 - >OXA-144_class_D	non-specific	425939	47	269	5.88782e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#119 - >OXA-144_class_D	superfamily	451269	47	269	5.88782e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#119 - >OXA-144_class_D	non-specific	274573	76	154	4.52279e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#119 - >OXA-144_class_D	superfamily	274573	76	154	4.52279e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#120 - >OXA-145_class_D	non-specific	225322	13	263	3.58841e-70	216.463	COG2602	YbxI	 - 	cl43695
Q#120 - >OXA-145_class_D	superfamily	225322	13	263	3.58841e-70	216.463	cl43695	YbxI superfamily	 - 	 - 
Q#120 - >OXA-145_class_D	non-specific	425939	59	239	1.0568e-27	107.887	pfam00905	Transpeptidase	 - 	cl21491
Q#120 - >OXA-145_class_D	superfamily	451269	59	239	1.0568e-27	107.887	cl21491	Transpeptidase superfamily	 - 	 - 
Q#120 - >OXA-145_class_D	non-specific	274573	63	151	4.20845e-06	47.5177	TIGR03423	pbp2_mrdA	NC	cl37268
Q#120 - >OXA-145_class_D	superfamily	274573	63	151	4.20845e-06	47.5177	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#120 - >OXA-145_class_D	non-specific	236761	63	151	4.85817e-05	44.3741	PRK10795	PRK10795	NC	cl35950
Q#120 - >OXA-145_class_D	superfamily	236761	63	151	4.85817e-05	44.3741	cl35950	PRK10795 superfamily	NC	 - 
Q#121 - >OXA-146_class_D	non-specific	225322	30	274	7.14887e-67	208.374	COG2602	YbxI	 - 	cl43695
Q#121 - >OXA-146_class_D	superfamily	225322	30	274	7.14887e-67	208.374	cl43695	YbxI superfamily	 - 	 - 
Q#121 - >OXA-146_class_D	non-specific	425939	48	250	6.94828e-34	124.451	pfam00905	Transpeptidase	 - 	cl21491
Q#121 - >OXA-146_class_D	superfamily	451269	48	250	6.94828e-34	124.451	cl21491	Transpeptidase superfamily	 - 	 - 
Q#121 - >OXA-146_class_D	non-specific	274573	75	185	1.98703e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#121 - >OXA-146_class_D	superfamily	274573	75	185	1.98703e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#122 - >OXA-147_class_D	non-specific	225322	13	264	1.25303e-70	217.619	COG2602	YbxI	 - 	cl43695
Q#122 - >OXA-147_class_D	superfamily	225322	13	264	1.25303e-70	217.619	cl43695	YbxI superfamily	 - 	 - 
Q#122 - >OXA-147_class_D	non-specific	425939	59	240	1.09447e-27	107.887	pfam00905	Transpeptidase	 - 	cl21491
Q#122 - >OXA-147_class_D	superfamily	451269	59	240	1.09447e-27	107.887	cl21491	Transpeptidase superfamily	 - 	 - 
Q#122 - >OXA-147_class_D	non-specific	274573	63	151	4.25243e-06	47.5177	TIGR03423	pbp2_mrdA	NC	cl37268
Q#122 - >OXA-147_class_D	superfamily	274573	63	151	4.25243e-06	47.5177	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#122 - >OXA-147_class_D	non-specific	236761	63	151	4.90385e-05	44.3741	PRK10795	PRK10795	NC	cl35950
Q#122 - >OXA-147_class_D	superfamily	236761	63	151	4.90385e-05	44.3741	cl35950	PRK10795 superfamily	NC	 - 
Q#123 - >OXA-148_class_D	non-specific	225322	43	274	5.08223e-65	203.751	COG2602	YbxI	 - 	cl43695
Q#123 - >OXA-148_class_D	superfamily	225322	43	274	5.08223e-65	203.751	cl43695	YbxI superfamily	 - 	 - 
Q#123 - >OXA-148_class_D	non-specific	425939	47	269	2.25884e-29	112.51	pfam00905	Transpeptidase	 - 	cl21491
Q#123 - >OXA-148_class_D	superfamily	451269	47	269	2.25884e-29	112.51	cl21491	Transpeptidase superfamily	 - 	 - 
Q#123 - >OXA-148_class_D	non-specific	274573	76	154	1.50576e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#123 - >OXA-148_class_D	superfamily	274573	76	154	1.50576e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#124 - >OXA-149_class_D	non-specific	225322	43	274	5.01593e-62	196.048	COG2602	YbxI	 - 	cl43695
Q#124 - >OXA-149_class_D	superfamily	225322	43	274	5.01593e-62	196.048	cl43695	YbxI superfamily	 - 	 - 
Q#124 - >OXA-149_class_D	non-specific	425939	47	269	7.79787e-29	110.969	pfam00905	Transpeptidase	 - 	cl21491
Q#124 - >OXA-149_class_D	superfamily	451269	47	269	7.79787e-29	110.969	cl21491	Transpeptidase superfamily	 - 	 - 
Q#124 - >OXA-149_class_D	non-specific	274573	76	154	9.16032e-07	49.4437	TIGR03423	pbp2_mrdA	NC	cl37268
Q#124 - >OXA-149_class_D	superfamily	274573	76	154	9.16032e-07	49.4437	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#125 - >OXA-150_class_D	non-specific	225322	43	274	6.61142e-63	198.359	COG2602	YbxI	 - 	cl43695
Q#125 - >OXA-150_class_D	superfamily	225322	43	274	6.61142e-63	198.359	cl43695	YbxI superfamily	 - 	 - 
Q#125 - >OXA-150_class_D	non-specific	425939	47	269	3.27358e-28	109.428	pfam00905	Transpeptidase	 - 	cl21491
Q#125 - >OXA-150_class_D	superfamily	451269	47	269	3.27358e-28	109.428	cl21491	Transpeptidase superfamily	 - 	 - 
Q#125 - >OXA-150_class_D	non-specific	274573	76	154	9.16032e-07	49.4437	TIGR03423	pbp2_mrdA	NC	cl37268
Q#125 - >OXA-150_class_D	superfamily	274573	76	154	9.16032e-07	49.4437	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#126 - >OXA-160_class_D	non-specific	225322	50	275	3.30051e-57	183.721	COG2602	YbxI	 - 	cl43695
Q#126 - >OXA-160_class_D	superfamily	225322	50	275	3.30051e-57	183.721	cl43695	YbxI superfamily	 - 	 - 
Q#126 - >OXA-160_class_D	non-specific	425939	58	270	1.62443e-35	128.688	pfam00905	Transpeptidase	 - 	cl21491
Q#126 - >OXA-160_class_D	superfamily	451269	58	270	1.62443e-35	128.688	cl21491	Transpeptidase superfamily	 - 	 - 
Q#126 - >OXA-160_class_D	non-specific	274573	77	159	6.73054e-06	47.1325	TIGR03423	pbp2_mrdA	NC	cl37268
Q#126 - >OXA-160_class_D	superfamily	274573	77	159	6.73054e-06	47.1325	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#127 - >OXA-161_class_D	non-specific	225322	39	265	1.93503e-93	276.169	COG2602	YbxI	 - 	cl43695
Q#127 - >OXA-161_class_D	superfamily	225322	39	265	1.93503e-93	276.169	cl43695	YbxI superfamily	 - 	 - 
Q#127 - >OXA-161_class_D	specific	425939	42	257	1.70843e-50	167.593	pfam00905	Transpeptidase	 - 	cl21491
Q#127 - >OXA-161_class_D	superfamily	451269	42	257	1.70843e-50	167.593	cl21491	Transpeptidase superfamily	 - 	 - 
Q#127 - >OXA-161_class_D	non-specific	274573	68	147	4.47668e-05	44.4361	TIGR03423	pbp2_mrdA	NC	cl37268
Q#127 - >OXA-161_class_D	superfamily	274573	68	147	4.47668e-05	44.4361	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#128 - >OXA-162_class_D	non-specific	225322	41	265	8.29854e-83	248.435	COG2602	YbxI	 - 	cl43695
Q#128 - >OXA-162_class_D	superfamily	225322	41	265	8.29854e-83	248.435	cl43695	YbxI superfamily	 - 	 - 
Q#128 - >OXA-162_class_D	specific	425939	48	259	6.21282e-42	145.252	pfam00905	Transpeptidase	 - 	cl21491
Q#128 - >OXA-162_class_D	superfamily	451269	48	259	6.21282e-42	145.252	cl21491	Transpeptidase superfamily	 - 	 - 
Q#128 - >OXA-162_class_D	non-specific	274573	35	151	9.31998e-06	46.3621	TIGR03423	pbp2_mrdA	NC	cl37268
Q#128 - >OXA-162_class_D	superfamily	274573	35	151	9.31998e-06	46.3621	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#129 - >OXA-163_class_D	non-specific	225322	41	261	1.98841e-80	242.271	COG2602	YbxI	 - 	cl43695
Q#129 - >OXA-163_class_D	superfamily	225322	41	261	1.98841e-80	242.271	cl43695	YbxI superfamily	 - 	 - 
Q#129 - >OXA-163_class_D	specific	425939	48	255	5.93521e-41	142.555	pfam00905	Transpeptidase	 - 	cl21491
Q#129 - >OXA-163_class_D	superfamily	451269	48	255	5.93521e-41	142.555	cl21491	Transpeptidase superfamily	 - 	 - 
Q#129 - >OXA-163_class_D	non-specific	274573	35	151	8.02531e-06	46.3621	TIGR03423	pbp2_mrdA	NC	cl37268
Q#129 - >OXA-163_class_D	superfamily	274573	35	151	8.02531e-06	46.3621	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#130 - >OXA-164_class_D	non-specific	225322	40	276	8.887e-72	221.085	COG2602	YbxI	 - 	cl43695
Q#130 - >OXA-164_class_D	superfamily	225322	40	276	8.887e-72	221.085	cl43695	YbxI superfamily	 - 	 - 
Q#130 - >OXA-164_class_D	non-specific	425939	59	272	3.29623e-34	125.607	pfam00905	Transpeptidase	 - 	cl21491
Q#130 - >OXA-164_class_D	superfamily	451269	59	272	3.29623e-34	125.607	cl21491	Transpeptidase superfamily	 - 	 - 
Q#131 - >OXA-165_class_D	non-specific	225322	30	273	9.47878e-68	210.685	COG2602	YbxI	 - 	cl43695
Q#131 - >OXA-165_class_D	superfamily	225322	30	273	9.47878e-68	210.685	cl43695	YbxI superfamily	 - 	 - 
Q#131 - >OXA-165_class_D	non-specific	425939	48	249	7.10086e-35	127.147	pfam00905	Transpeptidase	 - 	cl21491
Q#131 - >OXA-165_class_D	superfamily	451269	48	249	7.10086e-35	127.147	cl21491	Transpeptidase superfamily	 - 	 - 
Q#131 - >OXA-165_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#131 - >OXA-165_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#132 - >OXA-166_class_D	non-specific	225322	30	273	2.38507e-67	209.529	COG2602	YbxI	 - 	cl43695
Q#132 - >OXA-166_class_D	superfamily	225322	30	273	2.38507e-67	209.529	cl43695	YbxI superfamily	 - 	 - 
Q#132 - >OXA-166_class_D	non-specific	425939	71	249	2.1024e-34	125.607	pfam00905	Transpeptidase	 - 	cl21491
Q#132 - >OXA-166_class_D	superfamily	451269	71	249	2.1024e-34	125.607	cl21491	Transpeptidase superfamily	 - 	 - 
Q#132 - >OXA-166_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#132 - >OXA-166_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#133 - >OXA-167_class_D	non-specific	225322	30	273	6.91e-67	208.374	COG2602	YbxI	 - 	cl43695
Q#133 - >OXA-167_class_D	superfamily	225322	30	273	6.91e-67	208.374	cl43695	YbxI superfamily	 - 	 - 
Q#133 - >OXA-167_class_D	non-specific	425939	48	249	1.0825e-34	126.377	pfam00905	Transpeptidase	 - 	cl21491
Q#133 - >OXA-167_class_D	superfamily	451269	48	249	1.0825e-34	126.377	cl21491	Transpeptidase superfamily	 - 	 - 
Q#133 - >OXA-167_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#133 - >OXA-167_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#134 - >OXA-168_class_D	non-specific	225322	30	273	3.56393e-67	209.144	COG2602	YbxI	 - 	cl43695
Q#134 - >OXA-168_class_D	superfamily	225322	30	273	3.56393e-67	209.144	cl43695	YbxI superfamily	 - 	 - 
Q#134 - >OXA-168_class_D	non-specific	425939	48	249	4.5601e-35	127.533	pfam00905	Transpeptidase	 - 	cl21491
Q#134 - >OXA-168_class_D	superfamily	451269	48	249	4.5601e-35	127.533	cl21491	Transpeptidase superfamily	 - 	 - 
Q#134 - >OXA-168_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#134 - >OXA-168_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#135 - >OXA-169_class_D	non-specific	225322	30	273	2.68757e-67	209.529	COG2602	YbxI	 - 	cl43695
Q#135 - >OXA-169_class_D	superfamily	225322	30	273	2.68757e-67	209.529	cl43695	YbxI superfamily	 - 	 - 
Q#135 - >OXA-169_class_D	non-specific	425939	48	249	4.96153e-35	127.533	pfam00905	Transpeptidase	 - 	cl21491
Q#135 - >OXA-169_class_D	superfamily	451269	48	249	4.96153e-35	127.533	cl21491	Transpeptidase superfamily	 - 	 - 
Q#135 - >OXA-169_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#135 - >OXA-169_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#136 - >OXA-170_class_D	non-specific	225322	30	273	3.48739e-67	209.144	COG2602	YbxI	 - 	cl43695
Q#136 - >OXA-170_class_D	superfamily	225322	30	273	3.48739e-67	209.144	cl43695	YbxI superfamily	 - 	 - 
Q#136 - >OXA-170_class_D	non-specific	425939	48	249	3.44897e-34	125.221	pfam00905	Transpeptidase	 - 	cl21491
Q#136 - >OXA-170_class_D	superfamily	451269	48	249	3.44897e-34	125.221	cl21491	Transpeptidase superfamily	 - 	 - 
Q#136 - >OXA-170_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#136 - >OXA-170_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#137 - >OXA-171_class_D	non-specific	225322	30	273	2.11662e-67	209.529	COG2602	YbxI	 - 	cl43695
Q#137 - >OXA-171_class_D	superfamily	225322	30	273	2.11662e-67	209.529	cl43695	YbxI superfamily	 - 	 - 
Q#137 - >OXA-171_class_D	non-specific	425939	48	249	1.01616e-34	126.762	pfam00905	Transpeptidase	 - 	cl21491
Q#137 - >OXA-171_class_D	superfamily	451269	48	249	1.01616e-34	126.762	cl21491	Transpeptidase superfamily	 - 	 - 
Q#137 - >OXA-171_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#137 - >OXA-171_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#138 - >OXA-172_class_D	non-specific	225322	43	274	2.52182e-67	209.529	COG2602	YbxI	 - 	cl43695
Q#138 - >OXA-172_class_D	superfamily	225322	43	274	2.52182e-67	209.529	cl43695	YbxI superfamily	 - 	 - 
Q#138 - >OXA-172_class_D	non-specific	425939	47	269	4.36408e-31	117.132	pfam00905	Transpeptidase	 - 	cl21491
Q#138 - >OXA-172_class_D	superfamily	451269	47	269	4.36408e-31	117.132	cl21491	Transpeptidase superfamily	 - 	 - 
Q#138 - >OXA-172_class_D	non-specific	274573	76	154	2.1906e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#138 - >OXA-172_class_D	superfamily	274573	76	154	2.1906e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#139 - >OXA-173_class_D	non-specific	225322	43	274	1.16502e-66	207.603	COG2602	YbxI	 - 	cl43695
Q#139 - >OXA-173_class_D	superfamily	225322	43	274	1.16502e-66	207.603	cl43695	YbxI superfamily	 - 	 - 
Q#139 - >OXA-173_class_D	non-specific	425939	47	269	4.31866e-31	117.132	pfam00905	Transpeptidase	 - 	cl21491
Q#139 - >OXA-173_class_D	superfamily	451269	47	269	4.31866e-31	117.132	cl21491	Transpeptidase superfamily	 - 	 - 
Q#139 - >OXA-173_class_D	non-specific	274573	76	154	2.1906e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#139 - >OXA-173_class_D	superfamily	274573	76	154	2.1906e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#140 - >OXA-174_class_D	non-specific	225322	43	274	6.47017e-66	206.063	COG2602	YbxI	 - 	cl43695
Q#140 - >OXA-174_class_D	superfamily	225322	43	274	6.47017e-66	206.063	cl43695	YbxI superfamily	 - 	 - 
Q#140 - >OXA-174_class_D	non-specific	425939	47	269	6.2652e-30	114.051	pfam00905	Transpeptidase	 - 	cl21491
Q#140 - >OXA-174_class_D	superfamily	451269	47	269	6.2652e-30	114.051	cl21491	Transpeptidase superfamily	 - 	 - 
Q#140 - >OXA-174_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#140 - >OXA-174_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#141 - >OXA-175_class_D	non-specific	225322	43	274	1.16239e-65	205.292	COG2602	YbxI	 - 	cl43695
Q#141 - >OXA-175_class_D	superfamily	225322	43	274	1.16239e-65	205.292	cl43695	YbxI superfamily	 - 	 - 
Q#141 - >OXA-175_class_D	non-specific	425939	47	269	3.95836e-30	114.436	pfam00905	Transpeptidase	 - 	cl21491
Q#141 - >OXA-175_class_D	superfamily	451269	47	269	3.95836e-30	114.436	cl21491	Transpeptidase superfamily	 - 	 - 
Q#141 - >OXA-175_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#141 - >OXA-175_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#142 - >OXA-176_class_D	non-specific	225322	43	274	1.47113e-64	202.596	COG2602	YbxI	 - 	cl43695
Q#142 - >OXA-176_class_D	superfamily	225322	43	274	1.47113e-64	202.596	cl43695	YbxI superfamily	 - 	 - 
