Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#480 - >TEM-30_class_A	non-specific	395092	59	280	2.89767e-23	96.8032	pfam00144	Beta-lactamase	 - 	cl21491
Q#480 - >TEM-30_class_A	non-specific	224600	7	153	1.09161e-05	46.2103	COG1686	DacC	C	cl34335
Q#480 - >TEM-30_class_A	superfamily	224600	7	153	1.09161e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#481 - >TEM-33_class_A	specific	185339	3	286	0	606.08	PRK15442	PRK15442	 - 	cl21491
Q#481 - >TEM-33_class_A	superfamily	451269	3	286	0	606.08	cl21491	Transpeptidase superfamily	 - 	 - 
Q#481 - >TEM-33_class_A	non-specific	225242	37	282	2.81547e-48	163.375	COG2367	PenP	 - 	cl28588
Q#481 - >TEM-33_class_A	superfamily	225242	37	282	2.81547e-48	163.375	cl28588	PenP superfamily	 - 	 - 
Q#481 - >TEM-33_class_A	specific	433139	49	253	3.31943e-40	138.545	pfam13354	Beta-lactamase2	 - 	cl21491
Q#481 - >TEM-33_class_A	non-specific	395092	59	280	2.97599e-22	94.1068	pfam00144	Beta-lactamase	 - 	cl21491
Q#481 - >TEM-33_class_A	non-specific	224600	7	153	1.13167e-05	46.2103	COG1686	DacC	C	cl34335
Q#481 - >TEM-33_class_A	superfamily	224600	7	153	1.13167e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#482 - >TEM-34_class_A	specific	185339	3	286	0	606.85	PRK15442	PRK15442	 - 	cl21491
Q#482 - >TEM-34_class_A	superfamily	451269	3	286	0	606.85	cl21491	Transpeptidase superfamily	 - 	 - 
Q#482 - >TEM-34_class_A	non-specific	225242	37	282	1.59937e-48	163.76	COG2367	PenP	 - 	cl28588
Q#482 - >TEM-34_class_A	superfamily	225242	37	282	1.59937e-48	163.76	cl28588	PenP superfamily	 - 	 - 
Q#482 - >TEM-34_class_A	specific	433139	49	253	2.73709e-40	138.93	pfam13354	Beta-lactamase2	 - 	cl21491
Q#482 - >TEM-34_class_A	non-specific	395092	59	280	2.97599e-22	94.1068	pfam00144	Beta-lactamase	 - 	cl21491
Q#482 - >TEM-34_class_A	non-specific	224600	7	153	7.89146e-06	46.5955	COG1686	DacC	C	cl34335
Q#482 - >TEM-34_class_A	superfamily	224600	7	153	7.89146e-06	46.5955	cl34335	DacC superfamily	C	 - 
Q#483 - >TEM-42_class_A	specific	185339	1	281	0	591.442	PRK15442	PRK15442	 - 	cl21491
Q#483 - >TEM-42_class_A	superfamily	451269	1	281	0	591.442	cl21491	Transpeptidase superfamily	 - 	 - 
Q#483 - >TEM-42_class_A	non-specific	225242	34	279	1.08575e-48	164.145	COG2367	PenP	 - 	cl28588
Q#483 - >TEM-42_class_A	superfamily	225242	34	279	1.08575e-48	164.145	cl28588	PenP superfamily	 - 	 - 
Q#483 - >TEM-42_class_A	specific	433139	46	250	2.9822e-40	138.545	pfam13354	Beta-lactamase2	 - 	cl21491
Q#483 - >TEM-42_class_A	non-specific	395092	56	277	3.57113e-23	96.418	pfam00144	Beta-lactamase	 - 	cl21491
Q#483 - >TEM-42_class_A	non-specific	224600	4	150	1.26655e-05	45.8251	COG1686	DacC	C	cl34335
Q#483 - >TEM-42_class_A	superfamily	224600	4	150	1.26655e-05	45.8251	cl34335	DacC superfamily	C	 - 
Q#484 - >TEM-43_class_A	specific	185339	3	286	0	605.695	PRK15442	PRK15442	 - 	cl21491
Q#484 - >TEM-43_class_A	superfamily	451269	3	286	0	605.695	cl21491	Transpeptidase superfamily	 - 	 - 
Q#484 - >TEM-43_class_A	non-specific	225242	37	282	1.35422e-43	151.049	COG2367	PenP	 - 	cl28588
Q#484 - >TEM-43_class_A	superfamily	225242	37	282	1.35422e-43	151.049	cl28588	PenP superfamily	 - 	 - 
Q#484 - >TEM-43_class_A	specific	433139	49	253	1.418e-33	121.211	pfam13354	Beta-lactamase2	 - 	cl21491
Q#484 - >TEM-43_class_A	non-specific	395092	59	280	7.84287e-19	84.4768	pfam00144	Beta-lactamase	 - 	cl21491
Q#484 - >TEM-43_class_A	non-specific	224600	7	153	3.05967e-06	47.7511	COG1686	DacC	C	cl34335
Q#484 - >TEM-43_class_A	superfamily	224600	7	153	3.05967e-06	47.7511	cl34335	DacC superfamily	C	 - 
Q#485 - >TEM-47_class_A	specific	185339	3	286	0	603.383	PRK15442	PRK15442	 - 	cl21491
Q#485 - >TEM-47_class_A	superfamily	451269	3	286	0	603.383	cl21491	Transpeptidase superfamily	 - 	 - 
Q#485 - >TEM-47_class_A	non-specific	225242	37	282	1.76059e-48	163.76	COG2367	PenP	 - 	cl28588
Q#485 - >TEM-47_class_A	superfamily	225242	37	282	1.76059e-48	163.76	cl28588	PenP superfamily	 - 	 - 
Q#485 - >TEM-47_class_A	specific	433139	49	253	2.48541e-40	138.93	pfam13354	Beta-lactamase2	 - 	cl21491
Q#485 - >TEM-47_class_A	non-specific	395092	59	280	4.42916e-23	96.418	pfam00144	Beta-lactamase	 - 	cl21491
Q#485 - >TEM-47_class_A	non-specific	224600	7	153	1.17319e-05	46.2103	COG1686	DacC	C	cl34335
Q#485 - >TEM-47_class_A	superfamily	224600	7	153	1.17319e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#486 - >TEM-48_class_A	specific	185339	3	286	0	603.383	PRK15442	PRK15442	 - 	cl21491
Q#486 - >TEM-48_class_A	superfamily	451269	3	286	0	603.383	cl21491	Transpeptidase superfamily	 - 	 - 
Q#486 - >TEM-48_class_A	non-specific	225242	37	282	1.21183e-48	164.145	COG2367	PenP	 - 	cl28588
Q#486 - >TEM-48_class_A	superfamily	225242	37	282	1.21183e-48	164.145	cl28588	PenP superfamily	 - 	 - 
Q#486 - >TEM-48_class_A	specific	433139	49	253	1.84104e-40	139.315	pfam13354	Beta-lactamase2	 - 	cl21491
Q#486 - >TEM-48_class_A	non-specific	395092	59	280	3.61903e-23	96.8032	pfam00144	Beta-lactamase	 - 	cl21491
Q#486 - >TEM-48_class_A	non-specific	224600	7	153	4.31199e-06	47.3659	COG1686	DacC	C	cl34335
Q#486 - >TEM-48_class_A	superfamily	224600	7	153	4.31199e-06	47.3659	cl34335	DacC superfamily	C	 - 
Q#487 - >TEM-49_class_A	specific	185339	3	286	0	601.457	PRK15442	PRK15442	 - 	cl21491
Q#487 - >TEM-49_class_A	superfamily	451269	3	286	0	601.457	cl21491	Transpeptidase superfamily	 - 	 - 
Q#487 - >TEM-49_class_A	non-specific	225242	37	263	1.42222e-48	164.145	COG2367	PenP	 - 	cl28588
Q#487 - >TEM-49_class_A	superfamily	225242	37	263	1.42222e-48	164.145	cl28588	PenP superfamily	 - 	 - 
Q#487 - >TEM-49_class_A	specific	433139	49	253	1.98449e-40	139.315	pfam13354	Beta-lactamase2	 - 	cl21491
Q#487 - >TEM-49_class_A	non-specific	395092	59	280	5.58687e-23	96.0328	pfam00144	Beta-lactamase	 - 	cl21491
Q#487 - >TEM-49_class_A	non-specific	224600	7	153	4.23485e-06	47.3659	COG1686	DacC	C	cl34335
Q#487 - >TEM-49_class_A	superfamily	224600	7	153	4.23485e-06	47.3659	cl34335	DacC superfamily	C	 - 
Q#488 - >TEM-52_class_A	specific	185339	3	286	0	605.695	PRK15442	PRK15442	 - 	cl21491
Q#488 - >TEM-52_class_A	superfamily	451269	3	286	0	605.695	cl21491	Transpeptidase superfamily	 - 	 - 
Q#488 - >TEM-52_class_A	non-specific	225242	37	282	2.04525e-44	153.36	COG2367	PenP	 - 	cl28588
Q#488 - >TEM-52_class_A	superfamily	225242	37	282	2.04525e-44	153.36	cl28588	PenP superfamily	 - 	 - 
Q#488 - >TEM-52_class_A	specific	433139	49	253	3.0008e-34	123.137	pfam13354	Beta-lactamase2	 - 	cl21491
Q#488 - >TEM-52_class_A	non-specific	395092	59	280	8.447e-20	87.5584	pfam00144	Beta-lactamase	 - 	cl21491
Q#488 - >TEM-52_class_A	non-specific	224600	7	153	3.201e-06	47.7511	COG1686	DacC	C	cl34335
Q#488 - >TEM-52_class_A	superfamily	224600	7	153	3.201e-06	47.7511	cl34335	DacC superfamily	C	 - 
Q#489 - >TEM-53_class_A	specific	185339	3	286	0	604.924	PRK15442	PRK15442	 - 	cl21491
Q#489 - >TEM-53_class_A	superfamily	451269	3	286	0	604.924	cl21491	Transpeptidase superfamily	 - 	 - 
Q#489 - >TEM-53_class_A	non-specific	225242	37	282	1.94027e-47	161.064	COG2367	PenP	 - 	cl28588
Q#489 - >TEM-53_class_A	superfamily	225242	37	282	1.94027e-47	161.064	cl28588	PenP superfamily	 - 	 - 
Q#489 - >TEM-53_class_A	specific	433139	49	253	3.39134e-40	138.545	pfam13354	Beta-lactamase2	 - 	cl21491
Q#489 - >TEM-53_class_A	non-specific	395092	59	280	9.16981e-22	92.9512	pfam00144	Beta-lactamase	 - 	cl21491
Q#489 - >TEM-53_class_A	non-specific	224600	7	153	3.93981e-06	47.7511	COG1686	DacC	C	cl34335
Q#489 - >TEM-53_class_A	superfamily	224600	7	153	3.93981e-06	47.7511	cl34335	DacC superfamily	C	 - 
Q#490 - >TEM-54_class_A	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#490 - >TEM-54_class_A	superfamily	451269	3	286	0	604.539	cl21491	Transpeptidase superfamily	 - 	 - 
Q#490 - >TEM-54_class_A	non-specific	225242	37	282	3.7956e-48	162.99	COG2367	PenP	 - 	cl28588
Q#490 - >TEM-54_class_A	superfamily	225242	37	282	3.7956e-48	162.99	cl28588	PenP superfamily	 - 	 - 
Q#490 - >TEM-54_class_A	specific	433139	49	253	5.2061e-40	138.16	pfam13354	Beta-lactamase2	 - 	cl21491
Q#490 - >TEM-54_class_A	non-specific	395092	59	280	6.83634e-23	96.0328	pfam00144	Beta-lactamase	 - 	cl21491
Q#490 - >TEM-54_class_A	non-specific	224600	7	153	1.08182e-05	46.2103	COG1686	DacC	C	cl34335
Q#490 - >TEM-54_class_A	superfamily	224600	7	153	1.08182e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#491 - >TEM-55_class_A	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#491 - >TEM-55_class_A	superfamily	451269	3	286	0	604.539	cl21491	Transpeptidase superfamily	 - 	 - 
Q#491 - >TEM-55_class_A	non-specific	225242	37	282	5.39702e-48	162.605	COG2367	PenP	 - 	cl28588
Q#491 - >TEM-55_class_A	superfamily	225242	37	282	5.39702e-48	162.605	cl28588	PenP superfamily	 - 	 - 
Q#491 - >TEM-55_class_A	specific	433139	49	253	5.13989e-41	140.471	pfam13354	Beta-lactamase2	 - 	cl21491
Q#491 - >TEM-55_class_A	non-specific	395092	59	280	8.36457e-23	95.6476	pfam00144	Beta-lactamase	 - 	cl21491
Q#491 - >TEM-55_class_A	non-specific	224600	7	153	9.70941e-06	46.2103	COG1686	DacC	C	cl34335
Q#491 - >TEM-55_class_A	superfamily	224600	7	153	9.70941e-06	46.2103	cl34335	DacC superfamily	C	 - 
Q#492 - >TEM-57_class_A	specific	185339	3	286	0	608.391	PRK15442	PRK15442	 - 	cl21491
Q#492 - >TEM-57_class_A	superfamily	451269	3	286	0	608.391	cl21491	Transpeptidase superfamily	 - 	 - 
Q#492 - >TEM-57_class_A	non-specific	225242	37	282	3.90848e-49	165.686	COG2367	PenP	 - 	cl28588
Q#492 - >TEM-57_class_A	superfamily	225242	37	282	3.90848e-49	165.686	cl28588	PenP superfamily	 - 	 - 
Q#492 - >TEM-57_class_A	specific	433139	49	253	1.35913e-41	142.012	pfam13354	Beta-lactamase2	 - 	cl21491
Q#492 - >TEM-57_class_A	non-specific	395092	59	280	2.03795e-24	100.27	pfam00144	Beta-lactamase	 - 	cl21491
Q#492 - >TEM-57_class_A	non-specific	224600	7	153	4.87546e-07	50.4475	COG1686	DacC	C	cl34335
Q#492 - >TEM-57_class_A	superfamily	224600	7	153	4.87546e-07	50.4475	cl34335	DacC superfamily	C	 - 
Q#493 - >TEM-59_class_A	specific	185339	3	277	0	582.197	PRK15442	PRK15442	 - 	cl21491
Q#493 - >TEM-59_class_A	superfamily	451269	3	277	0	582.197	cl21491	Transpeptidase superfamily	 - 	 - 
Q#493 - >TEM-59_class_A	non-specific	225242	37	271	4.86627e-48	162.219	COG2367	PenP	 - 	cl28588
Q#493 - >TEM-59_class_A	superfamily	225242	37	271	4.86627e-48	162.219	cl28588	PenP superfamily	 - 	 - 
Q#493 - >TEM-59_class_A	specific	433139	49	253	1.31731e-39	136.619	pfam13354	Beta-lactamase2	 - 	cl21491
Q#493 - >TEM-59_class_A	non-specific	395092	59	277	5.27032e-22	93.3364	pfam00144	Beta-lactamase	 - 	cl21491
Q#493 - >TEM-59_class_A	non-specific	224600	7	153	0.000220588	41.9731	COG1686	DacC	C	cl34335
Q#493 - >TEM-59_class_A	superfamily	224600	7	153	0.000220588	41.9731	cl34335	DacC superfamily	C	 - 
Q#494 - >TEM-60_class_A	specific	185339	3	286	0	592.598	PRK15442	PRK15442	 - 	cl21491
Q#494 - >TEM-60_class_A	superfamily	451269	3	286	0	592.598	cl21491	Transpeptidase superfamily	 - 	 - 
Q#494 - >TEM-60_class_A	non-specific	225242	37	282	2.63909e-46	158.367	COG2367	PenP	 - 	cl28588
Q#494 - >TEM-60_class_A	superfamily	225242	37	282	2.63909e-46	158.367	cl28588	PenP superfamily	 - 	 - 
Q#494 - >TEM-60_class_A	specific	433139	57	253	3.99707e-37	130.456	pfam13354	Beta-lactamase2	 - 	cl21491
Q#494 - >TEM-60_class_A	non-specific	395092	59	280	1.7361e-20	89.0992	pfam00144	Beta-lactamase	 - 	cl21491
Q#494 - >TEM-60_class_A	non-specific	224600	7	153	1.29539e-05	45.8251	COG1686	DacC	C	cl34335
Q#494 - >TEM-60_class_A	superfamily	224600	7	153	1.29539e-05	45.8251	cl34335	DacC superfamily	C	 - 
Q#495 - >TEM-63_class_A	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#495 - >TEM-63_class_A	superfamily	451269	3	286	0	604.539	cl21491	Transpeptidase superfamily	 - 	 - 
Q#495 - >TEM-63_class_A	non-specific	225242	37	282	1.27066e-43	151.049	COG2367	PenP	 - 	cl28588
Q#495 - >TEM-63_class_A	superfamily	225242	37	282	1.27066e-43	151.049	cl28588	PenP superfamily	 - 	 - 
Q#495 - >TEM-63_class_A	specific	433139	49	253	1.66314e-33	121.211	pfam13354	Beta-lactamase2	 - 	cl21491
Q#495 - >TEM-63_class_A	non-specific	395092	59	280	5.38785e-19	85.2472	pfam00144	Beta-lactamase	 - 	cl21491
Q#495 - >TEM-63_class_A	non-specific	224600	7	153	1.20588e-06	49.2919	COG1686	DacC	C	cl34335
Q#495 - >TEM-63_class_A	superfamily	224600	7	153	1.20588e-06	49.2919	cl34335	DacC superfamily	C	 - 
Q#496 - >TEM-67_class_A	specific	185339	3	286	0	602.613	PRK15442	PRK15442	 - 	cl21491
Q#496 - >TEM-67_class_A	superfamily	451269	3	286	0	602.613	cl21491	Transpeptidase superfamily	 - 	 - 
Q#496 - >TEM-67_class_A	non-specific	225242	37	282	3.09922e-48	163.375	COG2367	PenP	 - 	cl28588
Q#496 - >TEM-67_class_A	superfamily	225242	37	282	3.09922e-48	163.375	cl28588	PenP superfamily	 - 	 - 
Q#496 - >TEM-67_class_A	specific	433139	49	253	2.16216e-40	138.93	pfam13354	Beta-lactamase2	 - 	cl21491
Q#496 - >TEM-67_class_A	non-specific	395092	59	280	9.81552e-24	98.344	pfam00144	Beta-lactamase	 - 	cl21491
Q#496 - >TEM-67_class_A	non-specific	224600	7	153	2.01369e-05	45.4399	COG1686	DacC	C	cl34335
Q#496 - >TEM-67_class_A	superfamily	224600	7	153	2.01369e-05	45.4399	cl34335	DacC superfamily	C	 - 
Q#497 - >TEM-68_class_A	specific	185339	3	286	0	601.843	PRK15442	PRK15442	 - 	cl21491
Q#497 - >TEM-68_class_A	superfamily	451269	3	286	0	601.843	cl21491	Transpeptidase superfamily	 - 	 - 
Q#497 - >TEM-68_class_A	non-specific	225242	37	263	2.42483e-48	163.375	COG2367	PenP	 - 	cl28588
Q#497 - >TEM-68_class_A	superfamily	225242	37	263	2.42483e-48	163.375	cl28588	PenP superfamily	 - 	 - 
Q#497 - >TEM-68_class_A	specific	433139	49	253	2.95032e-40	138.545	pfam13354	Beta-lactamase2	 - 	cl21491
Q#497 - >TEM-68_class_A	non-specific	395092	59	280	7.26295e-23	96.0328	pfam00144	Beta-lactamase	 - 	cl21491
Q#497 - >TEM-68_class_A	non-specific	224600	7	153	1.17319e-05	46.2103	COG1686	DacC	C	cl34335
Q#497 - >TEM-68_class_A	superfamily	224600	7	153	1.17319e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#498 - >TEM-70_class_A	specific	185339	3	286	0	607.621	PRK15442	PRK15442	 - 	cl21491
Q#498 - >TEM-70_class_A	superfamily	451269	3	286	0	607.621	cl21491	Transpeptidase superfamily	 - 	 - 
Q#498 - >TEM-70_class_A	non-specific	225242	37	282	6.46991e-48	162.219	COG2367	PenP	 - 	cl28588
Q#498 - >TEM-70_class_A	superfamily	225242	37	282	6.46991e-48	162.219	cl28588	PenP superfamily	 - 	 - 
Q#498 - >TEM-70_class_A	specific	433139	49	253	1.04306e-40	139.701	pfam13354	Beta-lactamase2	 - 	cl21491
Q#498 - >TEM-70_class_A	non-specific	395092	59	280	1.32995e-22	95.2624	pfam00144	Beta-lactamase	 - 	cl21491
Q#498 - >TEM-70_class_A	non-specific	224600	7	153	1.02488e-05	46.2103	COG1686	DacC	C	cl34335
Q#498 - >TEM-70_class_A	superfamily	224600	7	153	1.02488e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#499 - >TEM-71_class_A	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#499 - >TEM-71_class_A	superfamily	451269	3	286	0	604.539	cl21491	Transpeptidase superfamily	 - 	 - 
Q#499 - >TEM-71_class_A	non-specific	225242	37	282	8.43019e-49	164.531	COG2367	PenP	 - 	cl28588
Q#499 - >TEM-71_class_A	superfamily	225242	37	282	8.43019e-49	164.531	cl28588	PenP superfamily	 - 	 - 
Q#499 - >TEM-71_class_A	specific	433139	49	253	2.38111e-40	138.93	pfam13354	Beta-lactamase2	 - 	cl21491
Q#499 - >TEM-71_class_A	non-specific	395092	59	280	1.47093e-22	94.8772	pfam00144	Beta-lactamase	 - 	cl21491
Q#499 - >TEM-71_class_A	non-specific	224600	7	153	1.16267e-05	46.2103	COG1686	DacC	C	cl34335
Q#499 - >TEM-71_class_A	superfamily	224600	7	153	1.16267e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#500 - >TEM-72_class_A	specific	185339	3	286	0	602.998	PRK15442	PRK15442	 - 	cl21491
Q#500 - >TEM-72_class_A	superfamily	451269	3	286	0	602.998	cl21491	Transpeptidase superfamily	 - 	 - 
Q#500 - >TEM-72_class_A	non-specific	225242	37	282	7.37324e-45	154.515	COG2367	PenP	 - 	cl28588
Q#500 - >TEM-72_class_A	superfamily	225242	37	282	7.37324e-45	154.515	cl28588	PenP superfamily	 - 	 - 
Q#500 - >TEM-72_class_A	specific	433139	49	253	2.69786e-34	123.137	pfam13354	Beta-lactamase2	 - 	cl21491
Q#500 - >TEM-72_class_A	non-specific	395092	59	280	2.86043e-19	86.0176	pfam00144	Beta-lactamase	 - 	cl21491
Q#500 - >TEM-72_class_A	non-specific	224600	7	153	8.25531e-06	46.5955	COG1686	DacC	C	cl34335
Q#500 - >TEM-72_class_A	superfamily	224600	7	153	8.25531e-06	46.5955	cl34335	DacC superfamily	C	 - 
Q#501 - >TEM-75_class_A	specific	185339	1	261	0	557.545	PRK15442	PRK15442	 - 	cl21491
Q#501 - >TEM-75_class_A	superfamily	451269	1	261	0	557.545	cl21491	Transpeptidase superfamily	 - 	 - 
Q#501 - >TEM-75_class_A	non-specific	225242	25	251	3.10151e-47	159.908	COG2367	PenP	 - 	cl28588
Q#501 - >TEM-75_class_A	superfamily	225242	25	251	3.10151e-47	159.908	cl28588	PenP superfamily	 - 	 - 
Q#501 - >TEM-75_class_A	specific	433139	37	241	1.4612e-40	138.545	pfam13354	Beta-lactamase2	 - 	cl21491
Q#501 - >TEM-75_class_A	non-specific	395092	47	250	6.17548e-21	89.8696	pfam00144	Beta-lactamase	 - 	cl21491
Q#501 - >TEM-75_class_A	non-specific	224600	1	141	2.53228e-05	44.6695	COG1686	DacC	C	cl34335
Q#501 - >TEM-75_class_A	superfamily	224600	1	141	2.53228e-05	44.6695	cl34335	DacC superfamily	C	 - 
Q#502 - >TEM-76_class_A	specific	185339	3	286	0	605.695	PRK15442	PRK15442	 - 	cl21491
Q#502 - >TEM-76_class_A	superfamily	451269	3	286	0	605.695	cl21491	Transpeptidase superfamily	 - 	 - 
Q#502 - >TEM-76_class_A	non-specific	225242	37	282	7.5923e-48	162.219	COG2367	PenP	 - 	cl28588
Q#502 - >TEM-76_class_A	superfamily	225242	37	282	7.5923e-48	162.219	cl28588	PenP superfamily	 - 	 - 
Q#502 - >TEM-76_class_A	specific	433139	49	253	1.42498e-39	137.004	pfam13354	Beta-lactamase2	 - 	cl21491
Q#502 - >TEM-76_class_A	non-specific	395092	59	280	1.44159e-22	94.8772	pfam00144	Beta-lactamase	 - 	cl21491
Q#502 - >TEM-76_class_A	non-specific	224600	7	153	0.000215537	42.3583	COG1686	DacC	C	cl34335
Q#502 - >TEM-76_class_A	superfamily	224600	7	153	0.000215537	42.3583	cl34335	DacC superfamily	C	 - 
Q#503 - >TEM-77_class_A	specific	185339	3	286	0	602.998	PRK15442	PRK15442	 - 	cl21491
Q#503 - >TEM-77_class_A	superfamily	451269	3	286	0	602.998	cl21491	Transpeptidase superfamily	 - 	 - 
Q#503 - >TEM-77_class_A	non-specific	225242	37	282	3.91903e-48	162.99	COG2367	PenP	 - 	cl28588
Q#503 - >TEM-77_class_A	superfamily	225242	37	282	3.91903e-48	162.99	cl28588	PenP superfamily	 - 	 - 
Q#503 - >TEM-77_class_A	specific	433139	49	253	1.63784e-39	136.619	pfam13354	Beta-lactamase2	 - 	cl21491
Q#503 - >TEM-77_class_A	non-specific	395092	59	280	1.41283e-22	94.8772	pfam00144	Beta-lactamase	 - 	cl21491
Q#503 - >TEM-77_class_A	non-specific	224600	7	153	1.19452e-05	46.2103	COG1686	DacC	C	cl34335
Q#503 - >TEM-77_class_A	superfamily	224600	7	153	1.19452e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#504 - >TEM-78_class_A	specific	185339	3	286	0	597.991	PRK15442	PRK15442	 - 	cl21491
Q#504 - >TEM-78_class_A	superfamily	451269	3	286	0	597.991	cl21491	Transpeptidase superfamily	 - 	 - 
Q#504 - >TEM-78_class_A	non-specific	225242	37	272	1.21183e-48	164.145	COG2367	PenP	 - 	cl28588
Q#504 - >TEM-78_class_A	superfamily	225242	37	272	1.21183e-48	164.145	cl28588	PenP superfamily	 - 	 - 
Q#504 - >TEM-78_class_A	specific	433139	49	253	1.62039e-39	136.619	pfam13354	Beta-lactamase2	 - 	cl21491
Q#504 - >TEM-78_class_A	non-specific	395092	59	280	1.30271e-21	92.566	pfam00144	Beta-lactamase	 - 	cl21491
Q#504 - >TEM-78_class_A	non-specific	224600	7	153	8.03504e-06	46.5955	COG1686	DacC	C	cl34335
Q#504 - >TEM-78_class_A	superfamily	224600	7	153	8.03504e-06	46.5955	cl34335	DacC superfamily	C	 - 
Q#505 - >TEM-79_class_A	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#505 - >TEM-79_class_A	superfamily	451269	3	286	0	604.539	cl21491	Transpeptidase superfamily	 - 	 - 
Q#505 - >TEM-79_class_A	non-specific	225242	37	282	1.12648e-47	161.834	COG2367	PenP	 - 	cl28588
Q#505 - >TEM-79_class_A	superfamily	225242	37	282	1.12648e-47	161.834	cl28588	PenP superfamily	 - 	 - 
Q#505 - >TEM-79_class_A	specific	433139	49	253	7.33502e-40	137.775	pfam13354	Beta-lactamase2	 - 	cl21491
Q#505 - >TEM-79_class_A	non-specific	395092	59	280	9.91543e-24	98.344	pfam00144	Beta-lactamase	 - 	cl21491
Q#505 - >TEM-79_class_A	non-specific	224600	7	153	1.07211e-05	46.2103	COG1686	DacC	C	cl34335
Q#505 - >TEM-79_class_A	superfamily	224600	7	153	1.07211e-05	46.2103	cl34335	DacC superfamily	C	 - 
Q#506 - >TEM-80_class_A	specific	185339	3	286	0	601.843	PRK15442	PRK15442	 - 	cl21491
Q#506 - >TEM-80_class_A	superfamily	451269	3	286	0	601.843	cl21491	Transpeptidase superfamily	 - 	 - 
Q#506 - >TEM-80_class_A	non-specific	225242	37	272	1.43954e-47	161.449	COG2367	PenP	 - 	cl28588
Q#506 - >TEM-80_class_A	superfamily	225242	37	272	1.43954e-47	161.449	cl28588	PenP superfamily	 - 	 - 
Q#506 - >TEM-80_class_A	specific	433139	49	253	1.84259e-39	136.619	pfam13354	Beta-lactamase2	 - 	cl21491
Q#506 - >TEM-80_class_A	non-specific	395092	59	280	5.22566e-22	93.3364	pfam00144	Beta-lactamase	 - 	cl21491
Q#506 - >TEM-80_class_A	non-specific	224600	7	153	2.26358e-05	45.0547	COG1686	DacC	C	cl34335
Q#506 - >TEM-80_class_A	superfamily	224600	7	153	2.26358e-05	45.0547	cl34335	DacC superfamily	C	 - 
Q#507 - >TEM-81_class_A	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#507 - >TEM-81_class_A	superfamily	451269	3	286	0	604.539	cl21491	Transpeptidase superfamily	 - 	 - 
Q#507 - >TEM-81_class_A	non-specific	225242	37	282	9.19892e-48	161.834	COG2367	PenP	 - 	cl28588
Q#507 - >TEM-81_class_A	superfamily	225242	37	282	9.19892e-48	161.834	cl28588	PenP superfamily	 - 	 - 
Q#507 - >TEM-81_class_A	specific	433139	49	253	1.60313e-39	136.619	pfam13354	Beta-lactamase2	 - 	cl21491
Q#507 - >TEM-81_class_A	non-specific	395092	59	280	2.71837e-22	94.1068	pfam00144	Beta-lactamase	 - 	cl21491
Q#507 - >TEM-81_class_A	non-specific	224600	7	153	2.36773e-05	45.0547	COG1686	DacC	C	cl34335
Q#507 - >TEM-81_class_A	superfamily	224600	7	153	2.36773e-05	45.0547	cl34335	DacC superfamily	C	 - 
Q#508 - >TEM-82_class_A	specific	185339	3	286	0	604.924	PRK15442	PRK15442	 - 	cl21491
Q#508 - >TEM-82_class_A	superfamily	451269	3	286	0	604.924	cl21491	Transpeptidase superfamily	 - 	 - 
Q#508 - >TEM-82_class_A	non-specific	225242	37	263	4.59906e-48	162.605	COG2367	PenP	 - 	cl28588
Q#508 - >TEM-82_class_A	superfamily	225242	37	263	4.59906e-48	162.605	cl28588	PenP superfamily	 - 	 - 
Q#508 - >TEM-82_class_A	specific	433139	49	253	2.33062e-40	138.93	pfam13354	Beta-lactamase2	 - 	cl21491
Q#508 - >TEM-82_class_A	non-specific	395092	59	280	4.7738e-22	93.7216	pfam00144	Beta-lactamase	 - 	cl21491
Q#508 - >TEM-82_class_A	non-specific	224600	7	153	7.68088e-06	46.5955	COG1686	DacC	C	cl34335
Q#508 - >TEM-82_class_A	superfamily	224600	7	153	7.68088e-06	46.5955	cl34335	DacC superfamily	C	 - 
Q#509 - >TEM-83_class_A	specific	185339	3	286	0	599.531	PRK15442	PRK15442	 - 	cl21491
Q#509 - >TEM-83_class_A	superfamily	451269	3	286	0	599.531	cl21491	Transpeptidase superfamily	 - 	 - 
Q#509 - >TEM-83_class_A	non-specific	225242	37	263	4.26816e-48	162.99	COG2367	PenP	 - 	cl28588
